question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
In a Robertsonian translocation fusion occurs at the:,(A) telomeres.,(B) centromeres.,(C) histones.,(D) ends of the long arms.,B,-1.7961760759353638,-0.8000795841217041,-1.2963305711746216,-2.2961761951446533,B,True
Zinc finger proteins and helix-turn-helix proteins are,(A) types of DNA-binding proteins,(B) involved in the control of translation,(C) components of ribosomes,(D) part of the hemoglobin in blood cells,A,-0.28264907002449036,-2.2803666591644287,-2.7803666591644287,-2.7803666591644287,A,True
"If the frequency of males affected with an X-linked recessive condition in a human population is .10 (one in ten), what will be the expected frequency of affected females?",(A) 0.01,(B) 0.001,(C) 0.02,(D) 0.0001,A,-1.9838305711746216,-1.4838305711746216,-0.987949788570404,-1.4838305711746216,C,False
In DNA adenine normally pairs with:,(A) cytosine.,(B) guanine.,(C) thymine.,(D) uracil.,C,-1.9602106809616089,-0.9603714346885681,-1.2103713750839233,-3.2183055877685547,B,False
The pattern of inheritance shown by malignant hyperthermia (hyperpyrexia) is:,(A) autosomal dominant.,(B) autosomal recessive.,(C) X-linked dominant.,(D) X-linked recessive.,A,-1.350869059562683,-1.3506721258163452,-1.350869059562683,-1.6006721258163452,B,False
Mapping of human chromosomes:,(A) has been restricted to the sex chromosomes because of small family sizes,(B) proceeded much more successfully as large numbers of DNA markers became available.,(C) has determined that the number of linkage groups is about twice the number of chromosomes,(D) has demonstrated that almost all of the DNA is involved in coding for genes,B,-1.56975519657135,-1.0693939924240112,-1.5693939924240112,-1.5693939924240112,B,True
Intergenerational transmission to offspring can occur as a result of parental exposures to ______.,(A) war,(B) natural disasters,(C) hunger,(D) all of these,D,-2.890284299850464,-1.890418291091919,-2.3900632858276367,-0.39028435945510864,D,True
Asp235Phe in a molecular report indicates that:,(A) asparagine has been replaced by phenylalanine.,(B) phenylalanine has been replaced by asparagine.,(C) aspartic acid has been replaced by phenylalanine.,(D) phenylalanine has been replaced by aspartic acid.,C,-1.6791387796401978,-1.1787830591201782,-1.1787830591201782,-1.6787830591201782,B,False
The risk of abnormality in the child of a mother with untreated phenylketonuria is:,(A) 1%,(B) 10%,(C) 25%,(D) Almost 100%,D,-2.249664545059204,-2.2494471073150635,-1.2416387796401978,-0.7455429434776306,D,True
Exon skipping is associated with:,(A) nonsense mutations.,(B) regulatory mutations.,(C) RNA processing mutations.,(D) silent mutations.,C,-1.6865885257720947,-1.6859976053237915,-0.6859976649284363,-2.185997724533081,C,True
Which of the following is not a chromosome instability syndrome?,(A) Klinefelter syndrome,(B) Ataxia telangiectasia,(C) Fanconi anaemia,(D) Bloom syndrome,A,-1.194974422454834,-1.69475519657135,-1.69475519657135,-1.194974422454834,A,True
Normal adult haemoglobin (Hb A) consists of:,(A) two α (alpha) and two β (beta) chains.,(B) two α and two γ (gamma) chains.,(C) two α and two δ (delta) chains.,(D) four γ chains.,A,-0.6830429434776306,-1.6787830591201782,-1.6787830591201782,-2.1865885257720947,A,True
In a condition such as schizophrenia the recurrence risk will be greatest for which of the following relatives of an affected individual?,(A) Brother,(B) Nephew,(C) Grandchild,(D) Aunt,A,-1.6010223627090454,-1.1010223627090454,-1.1010223627090454,-2.108830690383911,B,False
The mutation in sickle-cell disease consists of:,(A) a deletion.,(B) a duplication.,(C) an insertion.,(D) a point mutation.,D,-2.2334775924682617,-2.2334775924682617,-0.7334491610527039,-1.2334775924682617,C,False
Which of the following is an example of monosomy?,"(A) 46,XX","(B) 47,XXX","(C) 69,XYY","(D) 45,X",D,-1.6088305711746216,-1.1088305711746216,-1.1088305711746216,-2.108830690383911,B,False
QTL analysis is used to,(A) identify chromosome regions associated with a complex trait in a genetic cross,(B) determine which genes are expressed at a developmental stage,(C) map genes in bacterial viruses,(D) identify RNA polymerase binding sites,A,-0.04448563978075981,-4.529793739318848,-5.029793739318848,-4.53036642074585,A,True
What would be the frequency of AABBCC individuals from a mating of two AaBbCc individuals?,(A) 1.0/64,(B) 1.0/32,(C) 1.0/128,(D) 1.0/256,A,-2.2494471073150635,-1.2416387796401978,-1.2416387796401978,-1.2418546676635742,B,False
It is currently estimated that there are ______ human protein-coding genes although this estimate may be reduced over time.,"(A) 10,000–15,000","(B) 19,000–20,000","(C) 29,000–30,000","(D) 100,000",B,-1.4682140350341797,-1.4678665399551392,-0.9678385853767395,-1.9678665399551392,C,False
With which of the following relatives is an individual most likely to share a common HLA haplotype?,(A) Father,(B) Mother,(C) Sister,(D) Son,C,-2.0303096771240234,-1.03067946434021,-1.03067946434021,-2.03067946434021,B,False
Which of the following genes conveys susceptibility for polygenic Alzheimer disease?,(A) APP,(B) PS1,(C) PS2,(D) APOE,D,-3.63909912109375,-3.63909912109375,-3.13909912109375,-0.1465574949979782,D,True
The DiGeorge/Shprintzen syndrome is caused by a deletion in which chromosome?,(A) 4,(B) 7,(C) 15,(D) 22,D,-1.9838305711746216,-1.4838305711746216,-0.9840448498725891,-1.4840447902679443,C,False
