Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel heating the nail?,Yes,0,-0.9803953170776367,-0.48042428493499756,-0.2132503655221727,-1.2475692364904616,-0.767144951555464,Yes,True
2.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel cooling the nail?,No,0,-1.5077370405197144,-0.2577667236328125,-0.7405920889642503,-1.0249116751882765,-0.767144951555464,Yes,False
3.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel heating the nail?,No,0,-1.3202370405197144,-0.32025372982025146,-0.5530920889642503,-1.0873986813757155,-0.767144951555464,Yes,False
4.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel cooling the nail?,Yes,0,-1.7108391523361206,-0.20794832706451416,-0.9436942007806566,-0.9750932786199782,-0.767144951555464,Yes,True
6.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail heating the wheel?,No,0,-1.9218013286590576,-0.17184019088745117,-1.1546563771035936,-0.9389851424429152,-0.767144951555464,No,True
8.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail heating the wheel?,Yes,0,-1.1405489444732666,-0.3944849967956543,-0.3734039929178026,-1.1616299483511183,-0.767144951555464,Yes,True
9.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail cooling the wheel?,Yes,0,-1.9217803478240967,-0.17084109783172607,-1.1546353962686327,-0.9379860493871901,-0.767144951555464,No,False
11.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail cooling the wheel?,No,0,-1.3202155828475952,-0.32025372982025146,-0.5530706312921312,-1.0873986813757155,-0.767144951555464,Yes,False
13.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel heating the nail?,Yes,0,-0.9842803478240967,-0.48625433444976807,-0.21713539626863265,-1.253399286005232,-0.767144951555464,Yes,True
14.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel cooling the nail?,No,0,-1.1483111381530762,-0.3983391523361206,-0.38116618659761214,-1.1654841038915846,-0.767144951555464,Yes,False
15.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel heating the nail?,No,0,-1.515527367591858,-0.26165974140167236,-0.7483824160363939,-1.0288046929571364,-0.767144951555464,Yes,False
16.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel cooling the nail?,Yes,0,-1.1483111381530762,-0.4003138542175293,-0.38116618659761214,-1.1674588057729933,-0.767144951555464,Yes,True
19.0,2.0,physical-interactions,,variable swap,2.0,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the wheel heating the nail?,No,0,-1.5154995918273926,-0.2655489444732666,-0.7483546402719286,-1.0326938960287306,-0.767144951555464,Yes,False
20.0,2.0,physical-interactions,,variable swap,2.0,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the wheel cooling the nail?,Yes,0,-1.3279640674591064,-0.3280273675918579,-0.5608191159036424,-1.095172319147322,-0.767144951555464,Yes,True
21.0,2.0,physical-interactions,,variable swap,1.0,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the wheel heating the nail?,Yes,0,-1.3279995918273926,-0.3280489444732666,-0.5608546402719286,-1.0951938960287306,-0.767144951555464,Yes,True
22.0,2.0,physical-interactions,,variable swap,1.0,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the wheel cooling the nail?,No,0,-1.5154995918273926,-0.2655489444732666,-0.7483546402719286,-1.0326938960287306,-0.767144951555464,Yes,False
26.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the nail heating the wheel?,No,0,-1.5154995918273926,-0.26359593868255615,-0.7483546402719286,-1.0307408902380202,-0.767144951555464,Yes,False
28.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the nail heating the wheel?,Yes,0,-1.5154995918273926,-0.2636127471923828,-0.7483546402719286,-1.0307576987478468,-0.767144951555464,Yes,True
32.0,2.0,physical-interactions,,variable swap,2.0,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the nail heating the wheel?,Yes,0,-1.3279640674591064,-0.33000195026397705,-0.5608191159036424,-1.097146901819441,-0.767144951555464,Yes,True
34.0,2.0,physical-interactions,,variable swap,1.0,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the nail heating the wheel?,No,0,-1.7108111381530762,-0.2138073444366455,-0.9436661865976121,-0.9809522959921095,-0.767144951555464,Yes,False
37.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the nail cooling the wheel?,Yes,0,-1.5154640674591064,-0.26359593868255615,-0.7483191159036424,-1.0307408902380202,-0.767144951555464,Yes,True
39.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the nail cooling the wheel?,No,0,-1.5154995918273926,-0.26556575298309326,-0.7483546402719286,-1.0327107045385573,-0.767144951555464,Yes,False
43.0,2.0,physical-interactions,,variable swap,2.0,The nail and the wheel are touching. The nail is much hotter than the wheel.,Is the nail cooling the wheel?,No,0,-1.3279640674591064,-0.3280273675918579,-0.5608191159036424,-1.095172319147322,-0.767144951555464,Yes,False
45.0,2.0,physical-interactions,,variable swap,1.0,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the nail cooling the wheel?,Yes,0,-1.3279995918273926,-0.32806575298309326,-0.5608546402719286,-1.0952107045385573,-0.767144951555464,Yes,True
49.0,3.0,physical-interactions,,antonym,1.0,The wheel is moving down.,Is Chao dropping the wheel?,Yes,0,-0.9843176603317261,-0.484347939491272,-0.21717270877626205,-1.251492891046736,-0.767144951555464,Yes,True
50.0,3.0,physical-interactions,,antonym,1.0,The wheel is moving down.,Is Chao lifting the wheel?,No,0,-1.1405657529830933,-0.394503116607666,-0.37342080142762923,-1.16164806816313,-0.767144951555464,Yes,False
51.0,3.0,physical-interactions,,antonym,2.0,The wheel is moving up.,Is Chao dropping the wheel?,No,0,-1.148377776145935,-0.3964482545852661,-0.38123282459047103,-1.1635932061407301,-0.767144951555464,Yes,False
52.0,3.0,physical-interactions,,antonym,2.0,The wheel is moving up.,Is Chao lifting the wheel?,Yes,0,-0.7069717645645142,-0.7069952487945557,0.06017318699094987,-1.4741402003500197,-0.767144951555464,Yes,True
53.0,4.0,physical-interactions,,antonym,1.0,The wheel is moving toward the ground.,Is Chao dropping the wheel?,Yes,0,-0.699172854423523,-0.6991908550262451,0.06797209713194108,-1.4663358065817091,-0.767144951555464,Yes,True
54.0,4.0,physical-interactions,,antonym,1.0,The wheel is moving toward the ground.,Is Chao lifting the wheel?,No,0,-1.3202537298202515,-0.32028472423553467,-0.5531087782647874,-1.0874296757909987,-0.767144951555464,Yes,False
55.0,4.0,physical-interactions,,antonym,2.0,The wheel is moving away from the ground.,Is Chao dropping the wheel?,No,0,-0.9804242849349976,-0.482394814491272,-0.21327933337953353,-1.249539766046736,-0.767144951555464,Yes,False
56.0,4.0,physical-interactions,,antonym,2.0,The wheel is moving away from the ground.,Is Chao lifting the wheel?,Yes,0,-0.839783787727356,-0.589807391166687,-0.07263883617189193,-1.356952342722151,-0.767144951555464,Yes,True
57.0,5.0,physical-interactions,,antonym,1.0,The nail is moving closer to the magnet.,Is the magnet attracting the nail?,Yes,0,-0.20690537989139557,-1.7108608484268188,0.5602395716640685,-2.4780057999822827,-0.767144951555464,Yes,True
58.0,5.0,physical-interactions,,antonym,1.0,The nail is moving closer to the magnet.,Is the magnet repelling the nail?,No,0,-1.1483111381530762,-0.39638614654541016,-0.38116618659761214,-1.1635310981008742,-0.767144951555464,Yes,False
59.0,5.0,physical-interactions,,antonym,2.0,The nail is moving away from the magnet.,Is the magnet attracting the nail?,No,0,-1.7108111381530762,-0.2089078426361084,-0.9436661865976121,-0.9760527941915724,-0.767144951555464,Yes,False
60.0,5.0,physical-interactions,,antonym,2.0,The nail is moving away from the magnet.,Is the magnet repelling the nail?,Yes,0,-0.3163098096847534,-1.3202537298202515,0.4508351418707106,-2.0873986813757153,-0.767144951555464,Yes,True
61.0,6.0,physical-interactions,,antonym,1.0,The magnet is moving closer to the screwdriver.,Is the screwdriver attracting the magnet?,Yes,0,-0.25966858863830566,-1.5077537298202515,0.5074763629171584,-2.2748986813757153,-0.767144951555464,Yes,True
62.0,6.0,physical-interactions,,antonym,1.0,The magnet is moving closer to the screwdriver.,Is the screwdriver repelling the magnet?,No,0,-0.8358777761459351,-0.5858910083770752,-0.06873282459047103,-1.3530359599325392,-0.767144951555464,Yes,False
63.0,6.0,physical-interactions,,antonym,2.0,The magnet is moving away from the screwdriver.,Is the screwdriver attracting the magnet?,No,0,-1.3202155828475952,-0.318300724029541,-0.5530706312921312,-1.085445675585005,-0.767144951555464,Yes,False
64.0,6.0,physical-interactions,,antonym,2.0,The magnet is moving away from the screwdriver.,Is the screwdriver repelling the magnet?,Yes,0,-0.39250195026397705,-1.1405788660049438,0.374643001291487,-1.9077238175604079,-0.767144951555464,Yes,True
65.0,7.0,physical-interactions,,antonym,1.0,The nail will collide with the magnet.,Is the magnet attracting the nail?,Yes,1,-1.328027367591858,-0.3300187587738037,-0.5977392998096105,-1.0603068265560511,-0.7302880677822474,Yes,True
66.0,7.0,physical-interactions,,antonym,1.0,The nail will collide with the magnet.,Is the magnet repelling the nail?,No,1,-0.9842803478240967,-0.4862706661224365,-0.25399228004184926,-1.216558733904684,-0.7302880677822474,Yes,False
67.0,7.0,physical-interactions,,antonym,2.0,The nail will move further from the magnet.,Is the magnet attracting the nail?,No,1,-1.3202155828475952,-0.32023704051971436,-0.5899275150653478,-1.0505251083019618,-0.7302880677822474,Yes,False
68.0,7.0,physical-interactions,,antonym,2.0,The nail will move further from the magnet.,Is the magnet repelling the nail?,Yes,1,-0.5819332599639893,-0.8319717645645142,0.14835480781825816,-1.5622598323467616,-0.7302880677822474,Yes,True
69.0,8.0,physical-interactions,,antonym,1.0,The truck is moving forward but Chao is not.,Is Chao throwing the truck?,Yes,1,-2.3593177795410156,-0.10885190963745117,-1.6290297117587682,-0.8391399774196986,-0.7302880677822474,No,False
70.0,8.0,physical-interactions,,antonym,1.0,The truck is moving forward but Chao is not.,Is Chao climbing on the truck?,No,1,-1.710877776145935,-0.213830828666687,-0.9805897083636876,-0.9441188964489344,-0.7302880677822474,No,True
71.0,8.0,physical-interactions,,antonym,2.0,The truck is staying in the same spot but Chao is not.,Is Chao throwing the truck?,No,1,-1.9218013286590576,-0.16792428493499756,-1.1915132608768102,-0.898212352717245,-0.7302880677822474,No,True
72.0,8.0,physical-interactions,,antonym,2.0,The truck is staying in the same spot but Chao is not.,Is Chao climbing on the truck?,Yes,1,-1.9218013286590576,-0.16891062259674072,-1.1915132608768102,-0.8991986903789881,-0.7302880677822474,No,False
73.0,9.0,physical-interactions,,antonym,1.0,Chao is staying in the same spot but the truck is not.,Is Chao throwing the truck?,Yes,1,-1.9218013286590576,-0.16891062259674072,-1.1915132608768102,-0.8991986903789881,-0.7302880677822474,No,False
74.0,9.0,physical-interactions,,antonym,1.0,Chao is staying in the same spot but the truck is not.,Is Chao climbing on the truck?,No,1,-1.710877776145935,-0.21090126037597656,-0.9805897083636876,-0.941189328158224,-0.7302880677822474,No,True
75.0,9.0,physical-interactions,,antonym,2.0,Chao is moving but the truck is not.,Is Chao throwing the truck?,No,1,-2.1405489444732666,-0.13667285442352295,-1.4102608766910192,-0.8669609222057704,-0.7302880677822474,No,True
76.0,9.0,physical-interactions,,antonym,2.0,Chao is moving but the truck is not.,Is Chao climbing on the truck?,Yes,1,-1.9218013286590576,-0.17574632167816162,-1.1915132608768102,-0.906034389460409,-0.7302880677822474,No,False
77.0,10.0,physical-interactions,,antonym,1.0,The truck is in the air.,Is Chao throwing the truck?,Yes,1,-0.9960356950759888,-0.4960585832595825,-0.26574762729374135,-1.22634665104183,-0.7302880677822474,Yes,True
78.0,10.0,physical-interactions,,antonym,1.0,The truck is in the air.,Is Chao climbing on the truck?,No,1,-1.343672752380371,-0.3417685031890869,-0.6133846845981237,-1.0720565709713343,-0.7302880677822474,Yes,False
79.0,10.0,physical-interactions,,antonym,2.0,The truck is on the ground.,Is Chao throwing the truck?,No,1,-2.140565872192383,-0.13570642471313477,-1.4102778044101354,-0.8659944924953822,-0.7302880677822474,No,True
80.0,10.0,physical-interactions,,antonym,2.0,The truck is on the ground.,Is Chao climbing on the truck?,Yes,1,-1.921817660331726,-0.17282438278198242,-1.1915295925494787,-0.9031124505642298,-0.7302880677822474,No,False
81.0,11.0,physical-interactions,,antonym,1.0,Chao is on the ground but the truck is not.,Is Chao throwing the truck?,Yes,1,-1.9218013286590576,-0.16891062259674072,-1.1915132608768102,-0.8991986903789881,-0.7302880677822474,No,False
82.0,11.0,physical-interactions,,antonym,1.0,Chao is on the ground but the truck is not.,Is Chao climbing on the truck?,No,1,-1.710877776145935,-0.2079716920852661,-0.9805897083636876,-0.9382597598675135,-0.7302880677822474,No,True
83.0,11.0,physical-interactions,,antonym,2.0,Chao is above the ground but the truck is not.,Is Chao throwing the truck?,No,1,-1.3202370405197144,-0.32415974140167236,-0.5899489727374669,-1.0544478091839198,-0.7302880677822474,Yes,False
84.0,11.0,physical-interactions,,antonym,2.0,Chao is above the ground but the truck is not.,Is Chao climbing on the truck?,Yes,1,-1.3202537298202515,-0.3202667236328125,-0.589965662038004,-1.05055479141506,-0.7302880677822474,Yes,True
85.0,12.0,physical-interactions,,antonym,1.0,The truck is smaller than Chao.,Is Chao throwing the truck?,Yes,1,-1.7186774015426636,-0.21969223022460938,-0.9883893337604162,-0.9499802980068568,-0.7302880677822474,No,False
86.0,12.0,physical-interactions,,antonym,1.0,The truck is smaller than Chao.,Is Chao climbing on the truck?,No,1,-1.7108608484268188,-0.213830828666687,-0.9805727806445714,-0.9441188964489344,-0.7302880677822474,No,True
