Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,-8.833773612976074,-2.5707790851593018,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,-6.5002875328063965,-0.9888445734977722,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,-9.182984352111816,-3.145001173019409,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,-8.699135780334473,-1.8039696216583252,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,-4.264892578125,-1.1998860836029053,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,-5.2219014167785645,-0.35932210087776184,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,-9.391399383544922,-0.16733917593955994,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,-11.082531929016113,-3.2919743061065674,No,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,-9.11864185333252,-1.9578372240066528,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,-9.039523124694824,-1.7915213108062744,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,-9.145808219909668,-0.7787891030311584,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,-7.605656147003174,-2.7881312370300293,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,-8.74683666229248,-0.9962352514266968,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,-0.3567061126232147,-5.399180889129639,Yes,False
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,-8.051077842712402,-0.11701962351799011,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,-10.30278205871582,-3.3480989933013916,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,-10.222952842712402,-3.3594603538513184,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,-10.270350456237793,-0.28650006651878357,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,-10.081958770751953,-2.0758938789367676,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,-10.882508277893066,-2.766387939453125,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,-8.555109024047852,-1.6078749895095825,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 1 equal to 26?,No,-9.135076522827148,-2.957303524017334,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,-7.391534805297852,-0.2895152270793915,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,-10.151580810546875,-3.0044705867767334,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,-9.427957534790039,-0.74083411693573,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 5 equal to 26?,No,-8.943121910095215,-2.173039197921753,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 8 equal to 1?,No,-9.201464653015137,-2.853647232055664,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 17?,No,-1.2309911251068115,-4.165771484375,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 4 equal to 72?,No,-10.618828773498535,-2.306407928466797,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 2 equal to 1?,No,-9.172425270080566,-1.2224639654159546,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 6 equal to 9?,No,-7.133070468902588,-1.6159119606018066,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 2 equal to 47?,No,-10.619166374206543,-2.337942600250244,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 0 equal to 7?,No,-9.28161907196045,-1.4992220401763916,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 5 equal to 7?,No,-1.1539220809936523,-8.959447860717773,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 5 equal to 83?,No,-8.915518760681152,-1.1301140785217285,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 2 equal to 6?,No,-7.330077171325684,-0.19434204697608948,No,True
Arithmetic,1_digit_addition,'',Is 5 plus 0 equal to 8?,No,-9.189193725585938,-0.2132432609796524,No,True
Arithmetic,1_digit_addition,'',Is 1 plus 3 equal to 5?,No,-1.7384228706359863,-0.3396030068397522,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 3 equal to 3?,No,-9.344532012939453,-2.4085052013397217,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 3 equal to 4?,No,-11.309523582458496,-4.782086372375488,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 2 equal to 8?,No,-0.6732762455940247,-10.250678062438965,Yes,False
Arithmetic,1_digit_addition,'',Is 6 plus 9 equal to 96?,No,-10.205599784851074,-1.7691874504089355,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 7 equal to 79?,No,-9.848712921142578,-1.086103081703186,No,True
