Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
1,1,material-dynamics,1,material,1,Chao sees something that is fabric.,Can Chao fold it?,Yes,20.0,0,-0.8586760759353638,-0.6086760759353638,0.29754672944545746,-0.17545911139593673,-1.1562228053808212,-0.43321696453942704,No,False,True,True
2,1,material-dynamics,1,material,1,Chao sees something that is fabric.,Can Chao pour it?,No,20.0,0,-1.163369059562683,-0.415298730134964,-0.0071462541818618774,0.01791823440446305,-1.1562228053808212,-0.43321696453942704,No,True,False,True
3,1,material-dynamics,1,material,2,Chao sees something that is liquid.,Can Chao fold it?,No,20.0,0,-0.9953866004943848,-0.49538660049438477,0.16083620488643646,-0.062169635954957725,-1.1562228053808212,-0.43321696453942704,No,True,True,False
4,1,material-dynamics,1,material,2,Chao sees something that is liquid.,Can Chao pour it?,Yes,20.0,0,-0.7141366004943848,-0.7139357924461365,0.44208620488643646,-0.28071882790670943,-1.1562228053808212,-0.43321696453942704,No,False,True,True
5,2,material-dynamics,2,material,1,Chao sees the denim.,Can Chao fold it?,Yes,20.0,0,-0.9984976649284363,-0.5027315616607666,0.15772514045238495,-0.06951459712133956,-1.1562228053808212,-0.43321696453942704,No,False,True,True
6,2,material-dynamics,2,material,1,Chao sees the denim.,Can Chao pour it?,No,20.0,0,-0.9951857924461365,-0.4951857924461365,0.16103701293468475,-0.061968827906709434,-1.1562228053808212,-0.43321696453942704,No,True,True,False
7,2,material-dynamics,2,material,2,Chao sees the water.,Can Chao fold it?,No,20.0,0,-1.1550798416137695,-0.40728992223739624,0.0011429637670516968,0.0259270423020308,-1.1562228053808212,-0.43321696453942704,No,True,False,True
8,2,material-dynamics,2,material,2,Chao sees the water.,Can Chao pour it?,Yes,20.0,0,-1.1550798416137695,-0.4055401086807251,0.0011429637670516968,0.027676855858701943,-1.1562228053808212,-0.43321696453942704,No,False,False,False
10,3,material-dynamics,3,material,1,Chao sees something that is fabric.,Can Chao stir it?,No,20.0,0,-1.1631721258163452,-0.41314393281936646,-0.006949320435523987,0.020073031720060586,-1.1562228053808212,-0.43321696453942704,No,True,False,True
12,3,material-dynamics,3,material,2,Chao sees something that is liquid.,Can Chao stir it?,Yes,20.0,0,-0.9914830923080444,-0.49163880944252014,0.1647397130727768,-0.0584218449030931,-1.1562228053808212,-0.43321696453942704,No,False,True,True
16,4,material-dynamics,4,material,2,Chao sees the water.,Can Chao stir it?,Yes,20.0,0,-1.3269363641738892,-0.32917898893356323,-0.17071355879306793,0.10403797560586381,-1.1562228053808212,-0.43321696453942704,No,False,False,False
20,5,material-dynamics,5,material,2,Chao sees something that is gas.,Can Chao stir it?,Yes,20.0,0,-0.9953866004943848,-0.4934347867965698,0.16083620488643646,-0.060217822257142783,-1.1562228053808212,-0.43321696453942704,No,False,True,True
24,6,material-dynamics,6,material,2,Chao sees the oxygen.,Can Chao stir it?,Yes,20.0,0,-1.3347395658493042,-0.33698445558547974,-0.17851676046848297,0.0962325089539473,-1.1562228053808212,-0.43321696453942704,No,False,False,False
25,7,material-dynamics,7,material,1,Chao sees something that is rigid.,Can it break?,Yes,20.0,0,-0.8742901086807251,-0.6244470477104187,0.28193269670009613,-0.19123008317099166,-1.1562228053808212,-0.43321696453942704,No,False,True,True
26,7,material-dynamics,7,material,1,Chao sees something that is rigid.,Can it ripple?,No,20.0,0,-1.3352106809616089,-0.3392929136753082,-0.17898787558078766,0.09392405086411881,-1.1562228053808212,-0.43321696453942704,No,True,False,True
27,7,material-dynamics,7,material,2,Chao sees something that is fabric.,Can it break?,No,20.0,0,-1.3656967878341675,-0.366026371717453,-0.20947398245334625,0.06719059282197404,-1.1562228053808212,-0.43321696453942704,No,True,False,True
28,7,material-dynamics,7,material,2,Chao sees something that is fabric.,Can it ripple?,Yes,20.0,0,-1.5303665399551392,-0.2824918031692505,-0.37414373457431793,0.15072516137017655,-1.1562228053808212,-0.43321696453942704,No,False,False,False
31,8,material-dynamics,8,material,2,Chao sees something that is liquid.,Can it break?,No,20.0,0,-1.0146992206573486,-0.5149039030075073,0.1415235847234726,-0.08168693846808028,-1.1562228053808212,-0.43321696453942704,No,True,True,False
32,8,material-dynamics,8,material,2,Chao sees something that is liquid.,Can it ripple?,Yes,20.0,0,-1.0068939924240112,-0.5070970058441162,0.14932881295681,-0.07388004130468917,-1.1562228053808212,-0.43321696453942704,No,False,True,True
33,9,material-dynamics,9,material,1,Chao sees something that is non-rigid.,Can it break?,Yes,20.0,0,-1.0227106809616089,-0.5266366004943848,0.13351212441921234,-0.09341963595495772,-1.1562228053808212,-0.43321696453942704,No,False,True,True
34,9,material-dynamics,9,material,1,Chao sees something that is non-rigid.,Can it ripple?,No,20.0,0,-1.0070970058441162,-0.5031934976577759,0.14912579953670502,-0.06997653311834884,-1.1562228053808212,-0.43321696453942704,No,True,True,False
37,10,material-dynamics,10,material,1,Chao sees the feather.,Can it break?,Yes,20.0,0,-1.0222764015197754,-0.5261780619621277,0.13394640386104584,-0.09296109742270064,-1.1562228053808212,-0.43321696453942704,No,False,True,True
38,10,material-dynamics,10,material,1,Chao sees the feather.,Can it ripple?,No,20.0,0,-1.0144363641738892,-0.5144363641738892,0.14178644120693207,-0.08121939963446212,-1.1562228053808212,-0.43321696453942704,No,True,True,False
40,10,material-dynamics,10,material,2,Chao sees the denim.,Can it ripple?,Yes,20.0,0,-1.0146992206573486,-0.5107964873313904,0.1415235847234726,-0.07757952279196334,-1.1562228053808212,-0.43321696453942704,No,False,True,True
47,12,material-dynamics,12,material,2,Chao sees the water.,Can it break?,No,20.0,0,-1.1781967878341675,-0.42683178186416626,-0.021973982453346252,0.006385182675260781,-1.1562228053808212,-0.43321696453942704,No,True,False,True
48,12,material-dynamics,12,material,2,Chao sees the water.,Can it ripple?,Yes,20.0,0,-0.8621246218681335,-0.6121246218681335,0.2940981835126877,-0.1789076573287065,-1.1562228053808212,-0.43321696453942704,No,False,True,True
50,13,material-dynamics,13,material,1,Chao sees something that is fabric.,Can it disperse?,No,20.0,0,-1.1706863641738892,-0.4189978241920471,-0.014463558793067932,0.014219140347379922,-1.1562228053808212,-0.43321696453942704,No,True,False,True
52,13,material-dynamics,13,material,2,Chao sees something that is gas.,Can it disperse?,Yes,20.0,0,-1.0066331624984741,-0.5031934976577759,0.1495896428823471,-0.06997653311834884,-1.1562228053808212,-0.43321696453942704,No,False,True,True
53,14,material-dynamics,14,material,1,Chao sees something that is rigid.,Can Chao squeeze it?,Yes,20.0,1,-1.3275632858276367,-0.32963988184928894,-0.1735097462168107,0.10623488560892069,-1.154053539610826,-0.43587476745820963,No,False,False,False
57,15,material-dynamics,15,material,1,Chao sees the cup.,Can Chao squeeze it?,Yes,20.0,1,-1.3347395658493042,-0.33523309230804443,-0.18068602623847818,0.1006416751501652,-1.154053539610826,-0.43587476745820963,No,False,False,False
58,15,material-dynamics,15,material,1,Chao sees the cup.,Can Chao pour it?,No,20.0,1,-0.8503831624984741,-0.6003831624984741,0.3036703771123519,-0.1645083950402645,-1.154053539610826,-0.43587476745820963,No,True,True,False
59,15,material-dynamics,15,material,2,Chao sees the water.,Can Chao squeeze it?,No,20.0,1,-1.3344467878341675,-0.33698445558547974,-0.18039324822334146,0.0988903118727299,-1.154053539610826,-0.43587476745820963,No,True,False,True
61,16,material-dynamics,16,material,1,Chao sees something that is non-rigid.,Can Chao compresse it?,Yes,20.0,1,-1.3425426483154297,-0.34088724851608276,-0.18848910870460367,0.09498751894212687,-1.154053539610826,-0.43587476745820963,No,False,False,False
64,16,material-dynamics,16,material,2,Chao sees something that is granular.,Can Chao pour it?,Yes,20.0,1,-1.3352106809616089,-0.3334367573261261,-0.18115714135078287,0.10243801013208353,-1.154053539610826,-0.43587476745820963,No,False,False,False
65,17,material-dynamics,17,material,1,Chao sees the feather.,Can Chao compresse it?,Yes,20.0,1,-1.0062984228134155,-0.5058687925338745,0.1477551167974105,-0.06999402507566488,-1.154053539610826,-0.43587476745820963,No,False,True,True
66,17,material-dynamics,17,material,1,Chao sees the feather.,Can Chao pour it?,No,20.0,1,-0.991283118724823,-0.49323445558547974,0.16277042088600302,-0.0573596881272701,-1.154053539610826,-0.43587476745820963,No,True,True,False
68,17,material-dynamics,17,material,2,Chao sees the sesame.,Can Chao pour it?,Yes,20.0,1,-0.9990885853767395,-0.502991259098053,0.15496495423408652,-0.06711649163984335,-1.154053539610826,-0.43587476745820963,No,False,True,True
77,20,material-dynamics,20,material,1,Chao sees something that is non-rigid.,Can Chao squeeze it?,Yes,20.0,1,-1.3428665399551392,-0.3449918031692505,-0.18881300034431314,0.09088296428895914,-1.154053539610826,-0.43587476745820963,No,False,False,False
81,21,material-dynamics,21,material,1,Chao sees the feather.,Can Chao squeeze it?,Yes,20.0,1,-1.1628831624984741,-0.41483399271965027,-0.008829622887648103,0.021040774738559365,-1.154053539610826,-0.43587476745820963,No,False,False,False
86,22,material-dynamics,22,material,1,Chao sees something that is granular.,Can Chao rip it?,No,20.0,1,-0.9916388392448425,-0.49371251463890076,0.1624147003659835,-0.057837747180691124,-1.154053539610826,-0.43587476745820963,No,True,True,False
88,22,material-dynamics,22,material,2,Chao sees something that is fabric.,Can Chao rip it?,Yes,20.0,1,-1.3428096771240234,-0.3392929136753082,-0.18875613751319742,0.0965818537829014,-1.154053539610826,-0.43587476745820963,No,False,False,False
90,23,material-dynamics,23,material,1,Chao sees the sesame.,Can Chao rip it?,No,20.0,1,-0.9990885853767395,-0.5027315616607666,0.15496495423408652,-0.06685679420255697,-1.154053539610826,-0.43587476745820963,No,True,True,False
92,23,material-dynamics,23,material,2,Chao sees the denim.,Can Chao rip it?,Yes,20.0,1,-0.9988297820091248,-0.4990885853767395,0.15522375760170126,-0.06321381791852987,-1.154053539610826,-0.43587476745820963,No,False,True,True
