Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,material-properties,,negation,1.0,Chao can see through the wheel.,Is the wheel transparent?,Yes,-1.155517578125,-0.4040105640888214,-9.994429588317871,-9.059514999389648,8.838912010192871,8.655504435300827,Yes,True
2.0,1.0,material-properties,,negation,1.0,Chao can see through the wheel.,Is the wheel opaque?,No,-1.6162830591201782,-0.2389649599790573,-9.994429588317871,-9.059514999389648,8.378146529197693,8.820550039410591,No,True
3.0,1.0,material-properties,,negation,2.0,Chao cannot see through the wheel.,Is the wheel transparent?,No,-1.155517578125,-0.40404418110847473,-9.994429588317871,-9.059514999389648,8.838912010192871,8.655470818281174,Yes,False
4.0,1.0,material-properties,,negation,2.0,Chao cannot see through the wheel.,Is the wheel opaque?,Yes,-0.8431795239448547,-0.5935647487640381,-9.994429588317871,-9.059514999389648,9.151250064373016,8.46595025062561,Yes,True
5.0,2.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the wheel transparent?,Yes,-1.264807939529419,-0.39028435945510864,-9.994429588317871,-9.059514999389648,8.729621648788452,8.66923063993454,Yes,True
6.0,2.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the wheel opaque?,No,-1.3429200649261475,-0.345333993434906,-9.994429588317871,-9.059514999389648,8.651509523391724,8.714181005954742,No,True
7.0,2.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel transparent?,No,-1.9366955757141113,-0.18718485534191132,-9.994429588317871,-9.059514999389648,8.05773401260376,8.872330144047737,No,True
8.0,2.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel opaque?,Yes,-1.350869059562683,-0.3493383228778839,-9.994429588317871,-9.059514999389648,8.643560528755188,8.710176676511765,No,False
9.0,3.0,material-properties,,antonym,1.0,The surface of the wheel is completely flat.,Is the surface of the wheel smooth?,Yes,-0.858069658279419,-0.6087581515312195,-9.994429588317871,-9.059514999389648,9.136359930038452,8.450756847858429,Yes,True
10.0,3.0,material-properties,,antonym,1.0,The surface of the wheel is completely flat.,Is the surface of the wheel rough?,No,-2.2638959884643555,-0.13688060641288757,-9.994429588317871,-9.059514999389648,7.730533599853516,8.92263439297676,No,True
11.0,3.0,material-properties,,antonym,2.0,The surface of the wheel is somewhat bumpy.,Is the surface of the wheel smooth?,No,-2.607591152191162,-0.10100943595170975,-9.994429588317871,-9.059514999389648,7.386838436126709,8.958505563437939,No,True
12.0,3.0,material-properties,,antonym,2.0,The surface of the wheel is somewhat bumpy.,Is the surface of the wheel rough?,Yes,-0.6709776520729065,-0.7964236736297607,-9.994429588317871,-9.059514999389648,9.323451936244965,8.263091325759888,Yes,True
13.0,4.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the surface of the wheel smooth?,Yes,-1.022504448890686,-0.5230719447135925,-9.994429588317871,-9.059514999389648,8.971925139427185,8.536443054676056,Yes,True
14.0,4.0,material-properties,,material,1.0,The wheel is made of polyethylene.,Is the surface of the wheel rough?,No,-1.459944248199463,-0.3315638303756714,-9.994429588317871,-9.059514999389648,8.534485340118408,8.727951169013977,No,True
15.0,4.0,material-properties,,material,2.0,The wheel is made of concrete.,Is the surface of the wheel smooth?,No,-1.3505536317825317,-0.34921500086784363,-9.994429588317871,-9.059514999389648,8.64387595653534,8.710299998521805,No,True
16.0,4.0,material-properties,,material,2.0,The wheel is made of concrete.,Is the surface of the wheel rough?,Yes,-1.3584775924682617,-0.3590235114097595,-9.994429588317871,-9.059514999389648,8.63595199584961,8.700491487979889,No,False
17.0,5.0,material-properties,,antonym,1.0,Chao squeezed the wheel. It changed its shape.,Is the wheel soft?,Yes,-1.6396992206573486,-0.26713988184928894,-9.994429588317871,-9.059514999389648,8.354730367660522,8.79237511754036,No,False
