Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,social-properties,1.0,antonym,1.0,Chao treats people kindly.,Is Chao friendly?,Yes,-0.9649757146835327,-4.963210105895996,-12.775757789611816,-13.79996109008789,11.810782074928284,8.836750984191895,Yes,True
2.0,1.0,social-properties,1.0,antonym,1.0,Chao treats people kindly.,Is Chao hostile?,No,-5.533423900604248,-0.033423956483602524,-12.775757789611816,-13.79996109008789,7.242333889007568,13.766537133604288,No,True
3.0,1.0,social-properties,1.0,antonym,2.0,Chao treats people coldly.,Is Chao friendly?,No,-5.227199554443359,-0.2272949367761612,-12.775757789611816,-13.79996109008789,7.548558235168457,13.57266615331173,No,True
4.0,1.0,social-properties,1.0,antonym,2.0,Chao treats people coldly.,Is Chao hostile?,Yes,-0.29874876141548157,-5.296172618865967,-12.775757789611816,-13.79996109008789,12.477009028196335,8.503788471221924,Yes,True
5.0,2.0,social-properties,2.0,antonym,1.0,Chao greeted Yan.,Is Chao friendly?,Yes,-0.791532576084137,-2.5387744903564453,-12.775757789611816,-13.79996109008789,11.98422521352768,11.261186599731445,Yes,True
6.0,2.0,social-properties,2.0,antonym,1.0,Chao greeted Yan.,Is Chao hostile?,No,-3.8137128353118896,-0.31269580125808716,-12.775757789611816,-13.79996109008789,8.962044954299927,13.487265288829803,No,True
7.0,2.0,social-properties,2.0,antonym,2.0,Chao insulted Yan.,Is Chao friendly?,No,-4.383890151977539,-0.133688822388649,-12.775757789611816,-13.79996109008789,8.391867637634277,13.666272267699242,No,True
8.0,2.0,social-properties,2.0,antonym,2.0,Chao insulted Yan.,Is Chao hostile?,Yes,-0.25865522027015686,-3.7561874389648438,-12.775757789611816,-13.79996109008789,12.51710256934166,10.043773651123047,Yes,True
9.0,3.0,social-properties,3.0,antonym,1.0,Chao enjoys meeting new people.,Is Chao friendly?,Yes,-1.6055934429168701,-5.853443622589111,-12.775757789611816,-13.79996109008789,11.170164346694946,7.946517467498779,Yes,True
10.0,3.0,social-properties,3.0,antonym,1.0,Chao enjoys meeting new people.,Is Chao hostile?,No,-5.109686851501465,-0.10959137231111526,-12.775757789611816,-13.79996109008789,7.666070938110352,13.690369717776775,No,True
11.0,3.0,social-properties,3.0,antonym,2.0,Chao avoids meeting new people.,Is Chao friendly?,No,-5.175042629241943,-0.4255230724811554,-12.775757789611816,-13.79996109008789,7.600715160369873,13.374438017606735,No,True
12.0,3.0,social-properties,3.0,antonym,2.0,Chao avoids meeting new people.,Is Chao hostile?,Yes,-0.369916170835495,-2.6186671257019043,-12.775757789611816,-13.79996109008789,12.405841618776321,11.181293964385986,Yes,True
13.0,4.0,social-properties,4.0,other,1.0,Chao gave Yan a gift.,Is Chao friendly?,Yes,-0.8638359904289246,-2.8590493202209473,-12.775757789611816,-13.79996109008789,11.911921799182892,10.940911769866943,Yes,True
14.0,4.0,social-properties,4.0,other,1.0,Chao gave Yan a gift.,Is Chao hostile?,No,-4.174311637878418,-0.17357183992862701,-12.775757789611816,-13.79996109008789,8.601446151733398,13.626389250159264,No,True
15.0,4.0,social-properties,4.0,other,2.0,Chao gave Yan a glare.,Is Chao friendly?,No,-4.40951681137085,-0.15967406332492828,-12.775757789611816,-13.79996109008789,8.366240978240967,13.640287026762962,No,True
16.0,4.0,social-properties,4.0,other,2.0,Chao gave Yan a glare.,Is Chao hostile?,Yes,-0.259638249874115,-2.506730079650879,-12.775757789611816,-13.79996109008789,12.516119539737701,11.293231010437012,Yes,True
17.0,5.0,social-properties,5.0,antonym,1.0,Chao is reliable.,Is Chao trustworthy?,Yes,-1.11980402469635,-5.368830680847168,-12.775757789611816,-13.79996109008789,11.655953764915466,8.431130409240723,Yes,True
18.0,5.0,social-properties,5.0,antonym,1.0,Chao is reliable.,Is Chao untrustworthy?,No,-4.572108745574951,-0.07202885299921036,-12.775757789611816,-13.79996109008789,8.203649044036865,13.72793223708868,No,True
19.0,5.0,social-properties,5.0,antonym,2.0,Chao is unreliable.,Is Chao trustworthy?,No,-4.87907075881958,-0.12907050549983978,-12.775757789611816,-13.79996109008789,7.896687030792236,13.67089058458805,No,True
20.0,5.0,social-properties,5.0,antonym,2.0,Chao is unreliable.,Is Chao untrustworthy?,Yes,-0.24788156151771545,-6.496575832366943,-12.775757789611816,-13.79996109008789,12.527876228094101,7.303385257720947,Yes,True
21.0,6.0,social-properties,6.0,negation,1.0,Chao can be depended upon.,Is Chao trustworthy?,Yes,-1.2602710723876953,-5.509253978729248,-12.775757789611816,-13.79996109008789,11.515486717224121,8.290707111358643,Yes,True
22.0,6.0,social-properties,6.0,negation,1.0,Chao can be depended upon.,Is Chao untrustworthy?,No,-4.609450340270996,-0.10939275473356247,-12.775757789611816,-13.79996109008789,8.16630744934082,13.690568335354328,No,True
23.0,6.0,social-properties,6.0,negation,2.0,Chao cannot be depended upon.,Is Chao trustworthy?,No,-5.118864059448242,-0.36902129650115967,-12.775757789611816,-13.79996109008789,7.656893730163574,13.430939793586731,No,True
24.0,6.0,social-properties,6.0,negation,2.0,Chao cannot be depended upon.,Is Chao untrustworthy?,Yes,-0.4876250922679901,-6.48667573928833,-12.775757789611816,-13.79996109008789,12.288132697343826,7.3132853507995605,Yes,True
25.0,7.0,social-properties,7.0,antonym,1.0,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao trustworthy?,Yes,-1.1437524557113647,-3.6416964530944824,-12.775757789611816,-13.79996109008789,11.632005333900452,10.158264636993408,Yes,True
26.0,7.0,social-properties,7.0,antonym,1.0,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao untrustworthy?,No,-4.238576889038086,-1.981128454208374,-12.775757789611816,-13.79996109008789,8.53718090057373,11.818832635879517,No,True
27.0,7.0,social-properties,7.0,antonym,2.0,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao trustworthy?,No,-4.33103084564209,-0.8303290009498596,-12.775757789611816,-13.79996109008789,8.444726943969727,12.969632089138031,No,True
28.0,7.0,social-properties,7.0,antonym,2.0,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao untrustworthy?,Yes,-2.361306667327881,-2.3567705154418945,-12.775757789611816,-13.79996109008789,10.414451122283936,11.443190574645996,No,False
29.0,8.0,social-properties,8.0,antonym,1.0,Chao is good at completing important tasks.,Is Chao trustworthy?,Yes,-1.4074970483779907,-4.906523704528809,-12.775757789611816,-13.79996109008789,11.368260741233826,8.893437385559082,Yes,True
30.0,8.0,social-properties,8.0,antonym,1.0,Chao is good at completing important tasks.,Is Chao untrustworthy?,No,-4.679527759552002,-0.17945358157157898,-12.775757789611816,-13.79996109008789,8.096230030059814,13.620507508516312,No,True
31.0,8.0,social-properties,8.0,antonym,2.0,Chao is bad at completing important tasks.,Is Chao trustworthy?,No,-4.365952968597412,-0.3661098778247833,-12.775757789611816,-13.79996109008789,8.409804821014404,13.433851212263107,No,True
32.0,8.0,social-properties,8.0,antonym,2.0,Chao is bad at completing important tasks.,Is Chao untrustworthy?,Yes,-1.354152798652649,-1.8534506559371948,-12.775757789611816,-13.79996109008789,11.421604990959167,11.946510434150696,No,False
33.0,9.0,social-properties,9.0,antonym,1.0,Chao usually keeps promises.,Is Chao trustworthy?,Yes,-1.4162729978561401,-4.914597511291504,-12.775757789611816,-13.79996109008789,11.359484791755676,8.885363578796387,Yes,True
34.0,9.0,social-properties,9.0,antonym,1.0,Chao usually keeps promises.,Is Chao untrustworthy?,No,-4.211469650268555,-0.461251825094223,-12.775757789611816,-13.79996109008789,8.564288139343262,13.338709264993668,No,True
35.0,9.0,social-properties,9.0,antonym,2.0,Chao usually breaks promises.,Is Chao trustworthy?,No,-5.255974769592285,-0.255974680185318,-12.775757789611816,-13.79996109008789,7.519783020019531,13.543986409902573,No,True
36.0,9.0,social-properties,9.0,antonym,2.0,Chao usually breaks promises.,Is Chao untrustworthy?,Yes,-0.8742913007736206,-6.87298583984375,-12.775757789611816,-13.79996109008789,11.901466488838196,6.926975250244141,Yes,True
37.0,10.0,social-properties,10.0,antonym,1.0,Chao is respectful towards differences in background and belief.,Is Chao tolerant?,Yes,-1.6440610885620117,-5.141424179077148,-12.775757789611816,-13.79996109008789,11.131696701049805,8.658536911010742,Yes,True
38.0,10.0,social-properties,10.0,antonym,1.0,Chao is respectful towards differences in background and belief.,Is Chao bigoted?,No,-5.747610569000244,-0.24778002500534058,-12.775757789611816,-13.79996109008789,7.028147220611572,13.55218106508255,No,True
39.0,10.0,social-properties,10.0,antonym,2.0,Chao is disrespectful towards differences in background and belief.,Is Chao tolerant?,No,-5.197454929351807,-0.19755011796951294,-12.775757789611816,-13.79996109008789,7.57830286026001,13.602410972118378,No,True
40.0,10.0,social-properties,10.0,antonym,2.0,Chao is disrespectful towards differences in background and belief.,Is Chao bigoted?,Yes,-1.5471829175949097,-5.041746139526367,-12.775757789611816,-13.79996109008789,11.228574872016907,8.758214950561523,Yes,True
41.0,11.0,social-properties,11.0,negation,1.0,Chao is not prejudiced against differences in background and belief.,Is Chao tolerant?,Yes,-1.9846504926681519,-5.732013702392578,-12.775757789611816,-13.79996109008789,10.791107296943665,8.067947387695312,Yes,True
42.0,11.0,social-properties,11.0,negation,1.0,Chao is not prejudiced against differences in background and belief.,Is Chao bigoted?,No,-5.403650283813477,-0.4040085971355438,-12.775757789611816,-13.79996109008789,7.37210750579834,13.395952492952347,No,True
43.0,11.0,social-properties,11.0,negation,2.0,Chao is prejudiced against differences in background and belief.,Is Chao tolerant?,No,-4.7261505126953125,-0.4761507213115692,-12.775757789611816,-13.79996109008789,8.049607276916504,13.323810368776321,No,True
44.0,11.0,social-properties,11.0,negation,2.0,Chao is prejudiced against differences in background and belief.,Is Chao bigoted?,Yes,-1.7082926034927368,-8.20668888092041,-12.775757789611816,-13.79996109008789,11.06746518611908,5.5932722091674805,Yes,True
45.0,12.0,social-properties,12.0,antonym,1.0,Chao thinks having neighbors of a different race is pleasant.,Is Chao tolerant?,Yes,-2.202625274658203,-5.702625274658203,-12.775757789611816,-13.79996109008789,10.573132514953613,8.097335815429688,Yes,True
46.0,12.0,social-properties,12.0,antonym,1.0,Chao thinks having neighbors of a different race is pleasant.,Is Chao bigoted?,No,-5.204247951507568,-1.2052212953567505,-12.775757789611816,-13.79996109008789,7.571509838104248,12.59473979473114,No,True
47.0,12.0,social-properties,12.0,antonym,2.0,Chao thinks having neighbors of a different race is unpleasant.,Is Chao tolerant?,No,-5.003647327423096,-0.5044399499893188,-12.775757789611816,-13.79996109008789,7.772110462188721,13.295521140098572,No,True
48.0,12.0,social-properties,12.0,antonym,2.0,Chao thinks having neighbors of a different race is unpleasant.,Is Chao bigoted?,Yes,-3.8078439235687256,-7.298914432525635,-12.775757789611816,-13.79996109008789,8.96791386604309,6.501046657562256,Yes,True
49.0,13.0,social-properties,13.0,antonym,1.0,Chao thinks having neighbors of a different religion is pleasant.,Is Chao tolerant?,Yes,-1.8084712028503418,-5.557769298553467,-12.775757789611816,-13.79996109008789,10.967286586761475,8.242191791534424,Yes,True
50.0,13.0,social-properties,13.0,antonym,1.0,Chao thinks having neighbors of a different religion is pleasant.,Is Chao bigoted?,No,-5.247746467590332,-1.2477467060089111,-12.775757789611816,-13.79996109008789,7.528011322021484,12.55221438407898,No,True
51.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao tolerant?,No,-4.766079425811768,-0.5164375901222229,-12.775757789611816,-13.79996109008789,8.009678363800049,13.283523499965668,No,True
52.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao bigoted?,Yes,-3.590843439102173,-6.581913471221924,-12.775757789611816,-13.79996109008789,9.184914350509644,7.218047618865967,Yes,True
53.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao tolerant?,Yes,-1.8334749937057495,-5.832773208618164,-12.775757789611816,-13.79996109008789,10.942282795906067,7.967187881469727,Yes,True
54.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao bigoted?,No,-4.993317604064941,-1.2433178424835205,-12.775757789611816,-13.79996109008789,7.782440185546875,12.55664324760437,No,True
55.0,14.0,social-properties,14.0,antonym,2.0,Chao thinks having neighbors of a different culture is unpleasant.,Is Chao tolerant?,No,-4.766689300537109,-0.7670217156410217,-12.775757789611816,-13.79996109008789,8.009068489074707,13.032939374446869,No,True
