question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"Magnesium has an atomic radius of 160 pm and a first ionization energy of 737 kJ. Based on periodic trends and the data given above, what are the most probable values for the ionization energy and atomic radius of sodium?","(A) 186 pm, 496 kJ/mol","(B) 186 pm, 898 kJ/mol","(C) 135 pm, 523 kJ/mol","(D) 147 pm, 523 kJ/mol",A,C,False,20.0,0,-3.044853925704956,-3.1031627655029297,-1.8578006029129028,-5.62037992477417,1.6662997163477398,0.12618917226791382,0.8760295833150544,-0.7968971587362743,-4.711153642052696,-3.2293519377708435,-2.7338301862279573,-4.823482766037896,C,A,False,True
"Consider the Lewis structures for the following molecules: CO2, CO32-, NO2-, and NO3-. Which molecule would have the shortest bonds?",(A) CO2,(B) CO32-,(C) NO2-,(D) NO3-,A,A,True,20.0,0,-2.3263959884643555,-2.8228089809417725,-2.5769362449645996,-4.558899879455566,2.3847576535883404,0.40654295682907104,0.15689394126335765,0.2645828865823292,-4.711153642052696,-3.2293519377708435,-2.7338301862279573,-4.823482766037896,A,A,True,True
What is the molar mass of a monoprotic weak acid that requires 26.3 mL of 0.122 M KOH to neutralize 0.682 gram of the acid?,(A) 212 g mol-1,(B) 4.70 g mol-1,(C) 147 g mol-1,(D) 682 g mol-1,A,C,False,20.0,0,-5.466196060180664,-2.2731552124023438,-0.9672476649284363,-5.651483535766602,-0.7550424181279682,0.9561967253684998,1.766582521299521,-0.828000769728706,-4.711153642052696,-3.2293519377708435,-2.7338301862279573,-4.823482766037896,C,C,False,False
The Pauli exclusion principle states that,(A) no two electrons can have the same four quantum numbers,(B) no two electrons with the same spin can occupy an orbital,(C) no two electrons can occupy separate orbitals,(D) no two electrons can pair up if there is an empty orbital available,A,A,True,20.0,0,-2.498400926589966,-2.551452159881592,-4.560024261474609,-4.4322662353515625,2.21275271546273,0.6778997778892517,-1.8261940752466521,0.3912165306863331,-4.711153642052696,-3.2293519377708435,-2.7338301862279573,-4.823482766037896,A,A,True,True
Radon is a health hazard because,(A) it is a gas that can be inhaled and then it may decay to a solid that resides in the lungs,"(B) it is a gas that is extremely soluble in the bloodstream, and it decays in vital organs",(C) it is a gas that enters the body easily and targets the thyroid because it is chemically similar to iodine,(D) it is a gas that enters the body easily and targets bones because it is chemically similar to calcium,A,A,True,20.0,0,-2.6695852279663086,-4.077210903167725,-5.278995513916016,-5.899740695953369,2.0415684140863872,-0.8478589653968811,-2.5451653276880584,-1.0762579299154735,-4.711153642052696,-3.2293519377708435,-2.7338301862279573,-4.823482766037896,A,A,True,True
"A certain radioactive material has a half-life of 36 minutes. Starting with 10.00 grams of this material, how many grams will be left after 2 hours?",(A) 1.00 grams,(B) 1.5 × 10^-4 grams,(C) 3.33 grams,(D) 0.25 gram,A,C,False,20.0,0,-6.029260158538818,-2.5726406574249268,-1.459812045097351,-6.527535915374756,-1.3181065164861225,0.6567112803459167,1.2740181411306062,-1.7040531493368603,-4.711153642052696,-3.2293519377708435,-2.7338301862279573,-4.823482766037896,C,C,False,False
A first-order reaction has a half-life of 34 minutes. What is the rate constant for this reaction?,(A) 3.4 × 10^-4 s-1,(B) 2.04 × 10^-2 s-1,(C) 2.9 × 10^-1 min-1,(D) 34 min,A,B,False,20.0,0,-3.29591965675354,-1.7216064929962158,-1.913369059562683,-5.966350555419922,1.4152339852991558,1.5077454447746277,0.8204611266652742,-1.1428677893820263,-4.711153642052696,-3.2293519377708435,-2.7338301862279573,-4.823482766037896,B,B,False,False
Less than 1/1000 of the mass of any atom is contributed by,(A) the electrons,(B) the electrons and neutrons,(C) the electrons and protons,(D) the protons and neutrons,A,C,False,20.0,1,-5.278995513916016,-3.7906627655029297,-1.2246187925338745,-4.590035915374756,-0.6738423265161968,-0.5411590337753296,1.7815889166224572,0.16685009570348797,-4.605153187399819,-3.2495037317276,-3.0062077091563317,-4.756886011078244,C,C,False,False
"Potassium-40 is a minor isotope found in naturally occurring potassium. It is radioactive and can be detected on simple radiation counters. How many protons, neutrons, and electrons does potassium-40 have when it is part of K2SO4?","(A) 21 neutrons, 19 protons, 18 electrons","(B) 20 neutrons, 19 protons, 19 electrons","(C) 21 neutrons, 19 protons, 19 electrons","(D) 19 neutrons, 19 protons, 19 electrons",A,C,False,20.0,1,-4.092684268951416,-2.216195821762085,-1.718061923980713,-4.591350555419922,0.5124689184484028,1.0333079099655151,1.2881457851756188,0.16553545565832195,-4.605153187399819,-3.2495037317276,-3.0062077091563317,-4.756886011078244,C,C,False,False
London dispersion forces are caused by,(A) temporary dipoles created by the position of electrons around the nuclei in a molecule,(B) the three-dimensional intermolecular bonding present in all covalent substances,(C) the uneven electron-to-proton ratio found on individual atoms of a molecule,(D) the electronegativity differences between the different atoms in a molecule,A,A,True,20.0,1,-1.9676157236099243,-4.340669631958008,-5.717970371246338,-5.466031551361084,2.6375374637898945,-1.0911659002304077,-2.711762662090006,-0.7091455402828402,-4.605153187399819,-3.2495037317276,-3.0062077091563317,-4.756886011078244,A,A,True,True
Which of the following substances has an asymmetrical molecular structure?,(A) SF4,(B) PCl5,(C) BF3,(D) CO2,A,C,False,20.0,1,-4.779964923858643,-3.715669870376587,-2.9052491188049316,-5.716631889343262,-0.17481173645882375,-0.4661661386489868,0.10095859035140009,-0.9597458782650179,-4.605153187399819,-3.2495037317276,-3.0062077091563317,-4.756886011078244,C,C,False,False
"In determining the order for reactant A in a certain reaction, the concentrations of all other reactants are held constant while the concentration of A is tripled from one experiment to another. The reaction rate is found to triple. The appropriate exponent for A in the rate law is",(A) 1,(B) 2,(C) 3,(D) 4,A,C,False,20.0,1,-7.371617794036865,-3.7902634143829346,-0.607353925704956,-6.495659351348877,-2.7664646066370464,-0.5407596826553345,2.3988537834513757,-1.7387733402706331,-4.605153187399819,-3.2495037317276,-3.0062077091563317,-4.756886011078244,C,C,False,False
"The reaction of Br2(g) with Cl2(g) to form BrCl(g) has an equilibrium constant of 15.0 at a certain temperature. If 10.0 grams of BrCl is initially present in a 15.0-liter reaction vessel, what will the concentration of BrCl be at equilibrium?",(A) 3.8 × 10^-3 mol/L,(B) 5.77 × 10^-3 mol/L,(C) 1.97 × 10^-3 M,(D) 9.9 × 10^-4 M,A,C,False,20.0,1,-4.997195243835449,-1.5527441501617432,-0.9981881380081177,-5.243690013885498,-0.3920420564356304,1.696759581565857,2.008019571148214,-0.4868040028072542,-4.605153187399819,-3.2495037317276,-3.0062077091563317,-4.756886011078244,C,C,False,False
"What is the ionization constant, Ka, for a weak monoprotic acid if a 0.060 molar solution has a pH of 2.0?",(A) 2.0 × 10^-3,(B) 2.0 × 10^-1,(C) 1.7 × 10^-1,(D) 5.0 × 10^-3,A,C,False,20.0,1,-4.778356075286865,-3.4613771438598633,-0.4665648937225342,-5.151483535766602,-0.1732028878870464,-0.21187341213226318,2.5396428154337976,-0.39459752468835774,-4.605153187399819,-3.2495037317276,-3.0062077091563317,-4.756886011078244,C,C,False,False
The subatomic particle with the most penetrating ability is,(A) a beta particle,(B) a neutron,(C) a proton,(D) an alpha particle,A,B,False,20.0,2,-3.5134055614471436,-3.443216323852539,-5.5604472160339355,-3.5088043212890625,1.1019676242555887,-0.23363078350112554,-2.7252938921252885,1.4184080078488304,-4.615373185702732,-3.2095855403514135,-2.835153323908647,-4.927212329137893,B,D,False,False
"What is the mass of one molecule of cholesterol (C27H46O, molecular mass = 386)?",(A) 6.41 × 10^-22 g,(B) 1.5 × 10^-21 g,(C) 1.38 × 10^-21 g,(D) 3 × 10^-23 g,A,C,False,20.0,2,-4.936744213104248,-2.419976234436035,-0.4291720390319824,-5.686088562011719,-0.3213710274015158,0.7896093059153784,2.4059812848766646,-0.7588762328738259,-4.615373185702732,-3.2095855403514135,-2.835153323908647,-4.927212329137893,C,C,False,False
Carbon has an atomic radius of 77 pm and a first ionization energy of 1086 kJ/mol.,"(A) 70 pm, 1402 kJ/mol","(B) 86 pm, 898 kJ/mol","(C) 135 pm, 523 kJ/mol","(D) 40 pm, 995 kJ/mol",A,C,False,20.0,2,-4.153995513916016,-2.274940252304077,-2.0917601585388184,-5.3402605056762695,0.4613776717867166,0.9346452880473364,0.7433931653698287,-0.41304817653837667,-4.615373185702732,-3.2095855403514135,-2.835153323908647,-4.927212329137893,C,B,False,False
The net ionic equation expected when solutions of NH4Br and AgNO3 are mixed together is,(A) Ag+(aq) + Br-(aq) → AgBr(s),(B) NH4+(aq) + Ag+(aq) → Ag(NH4)3+2(aq),(C) Br-(aq) + NO3-(aq) → NO3Br(aq),(D) NH4Br(aq) + NO3-(aq) → NH4NO3(aq) + Br-(aq),A,B,False,20.0,2,-4.060173988342285,-2.0553531646728516,-4.373497486114502,-4.05866813659668,0.5551991973604471,1.154232375678562,-1.538344162205855,0.8685441925412132,-4.615373185702732,-3.2095855403514135,-2.835153323908647,-4.927212329137893,B,B,False,False
What is the molecular mass of a gas that has a density of 2.05 g/L at 26.0 °C and 722 torr?,(A) 53.0 g/mol,(B) 46.7 g/mol,(C) 4.67 g/mol,(D) 2876 g/mol,A,C,False,20.0,2,-3.9828007221221924,-2.293102502822876,-1.7335319519042969,-4.8098649978637695,0.6325724635805399,0.9164830375285375,1.1016213720043502,0.11734733127412333,-4.615373185702732,-3.2095855403514135,-2.835153323908647,-4.927212329137893,C,C,False,False
"Sulfurous acid is a weak acid, while sulfuric acid is a much stronger acid because",(A) the O–H bonds in sulfuric acid are much weaker than in sulfurous acid due to the electron withdrawing of the oxygen atoms on sulfuric acid,(B) sulfuric acid has more oxygen atoms in its formula,(C) the sulfur in sulfuric acid is more electronegative than the sulfur in sulfurous acid,(D) sulfuric acid has the hydrogen atoms bound directly to the sulfur atom,A,A,True,20.0,2,-2.1677324771881104,-4.520540237426758,-3.793935775756836,-3.913905382156372,2.447640708514622,-1.3109546970753443,-0.9587824518481889,1.0133069469815208,-4.615373185702732,-3.2095855403514135,-2.835153323908647,-4.927212329137893,A,A,True,True
Which of the following is not a good measure of relative intermolecular attractive forces?,(A) Heat of fusion,(B) Boiling points,(C) Vapor pressures,(D) Heat of vaporization,A,C,False,20.0,2,-6.028995513916016,-3.8978993892669678,-2.341195821762085,-2.7764835357666016,-1.4136223282132834,-0.6883138489155542,0.4939575021465621,2.1507287933712913,-4.615373185702732,-3.2095855403514135,-2.835153323908647,-4.927212329137893,C,D,False,False
"When a solid melts, the entropy change and enthalpy changes expected are",(A) positive enthalpy change and positive entropy change,(B) negative entropy change and a negative enthalpy change,(C) negative entropy change and positive enthalpy change,(D) negative enthalpy change and positive entropy change,A,C,False,20.0,3,-3.9663503170013428,-3.1517715454101562,-1.4117183685302734,-4.6527605056762695,0.5971038000924249,0.074345812911079,1.409897953981445,0.3162227272987366,-4.563454117093768,-3.2261173583212353,-2.8216163225117183,-4.968983232975006,C,C,False,False
What is the work involved if a gas in a 2.0-liter container at 2.4 atmospheres pressure is allowed to expand against a pressure of 0.80 atmosphere?,(A) -3.2 L atm,(B) -9.62 L atm,(C) -4.8 L atm,(D) +14.4 L atm,A,C,False,20.0,3,-5.277535915374756,-2.2083680629730225,-1.3419381380081177,-5.901176929473877,-0.7140817982809882,1.0177492953482128,1.4796781845036007,-0.9321936964988708,-4.563454117093768,-3.2261173583212353,-2.8216163225117183,-4.968983232975006,C,C,False,False
A sample of solid MgCl2 would be most soluble in which of the following solutions?,(A) LiOH(aq),(B) CBr4(aq),(C) Mg(NO3)2(aq),(D) AlCl3(aq),A,C,False,20.0,3,-2.854222059249878,-2.3497695922851562,-2.1676011085510254,-3.6622695922851562,1.7092320578438898,0.876347766036079,0.654015213960693,1.3067136406898499,-4.563454117093768,-3.2261173583212353,-2.8216163225117183,-4.968983232975006,C,A,False,True
"Cerium(III) sulfate, Ce2(SO4)2, is less soluble in hot water than it is in cold. Which of the following conclusions may be related to this?",(A) The heat of solution of cerium(III) sulfate is exothermic.,(B) The hydration energies of cerium ions and sulfate ions are very low.,(C) The heat of solution for cerium(III) sulfate is endothermic.,(D) The solution is not an ideal solution.,A,B,False,20.0,3,-3.183159112930298,-2.2396180629730225,-2.681929588317871,-4.305784702301025,1.3802950041634698,0.9864992953482128,0.13968673419384725,0.6631985306739807,-4.563454117093768,-3.2261173583212353,-2.8216163225117183,-4.968983232975006,B,A,False,True
The bond length between any two nonmetal atoms is achieved under which of the following conditions?,(A) Where the energy of interaction between the atoms is at its minimum value,(B) Where the nuclei of each atom exhibits the strongest attraction to the electrons of the other atom,(C) The point at which the attractive and repulsive forces between the two atoms are equal,(D) The closest point at which a valence electron from one atom can transfer to the other atom,A,A,True,20.0,3,-1.920091152191162,-3.2288906574249268,-3.482985496520996,-3.8553595542907715,2.6433629649026056,-0.0027732991036915067,-0.6613691740092777,1.1136236786842346,-4.563454117093768,-3.2261173583212353,-2.8216163225117183,-4.968983232975006,A,A,True,True
Iron(III) hydroxide has Ksp = 1.6 × 10^-39. What is the molar solubility of this compound?,(A) 8.8 × 10^-11 M,(B) 2.0 × 10^-10 M,(C) 7.4 × 10^-14 mol/L,(D) 9.4 × 10^-6 mol/L,A,C,False,20.0,3,-5.810997486114502,-3.981780767440796,-0.3625343143939972,-5.747524261474609,-1.2475433690207343,-0.7556634091195606,2.459082008117721,-0.7785410284996033,-4.563454117093768,-3.2261173583212353,-2.8216163225117183,-4.968983232975006,C,C,False,False
Which of the following processes is an irreversible reaction?,(A) CH4(g) + O2(g) → CO2(g) + H2O(l),(B) HCN(aq) + H2O(l) → CN-(aq) + H3O+(aq),(C) Al(NO3)3(s) → Al3+(aq) + 3NO3-(aq),(D) 2Ag+(aq) + Ti(s) → 2Ag(s) + Ti2+(aq),A,B,False,20.0,3,-5.654380798339844,-3.72688627243042,-3.982476234436035,-4.464796543121338,-1.090926681246076,-0.5007689141091847,-1.1608599119243168,0.5041866898536682,-4.563454117093768,-3.2261173583212353,-2.8216163225117183,-4.968983232975006,B,D,False,False
