question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As my parents slept, I used their toothbrush. Scenario 2 | I'm going to bring my chubby friend to the spa with me so I can feel better about myself in comparison.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-0.8279426097869873,-1.2028907537460327,-2.3278050422668457,-2.077918291091919,0.1304896307066552,-0.13262289340765965,-0.040494614052322575,0.0032168952923901095,-0.9584322404936425,-1.070267860338373,-2.287310428214523,-2.081135186384309,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I committed sepuku in the cafeteria of the local childrens museum Scenario 2 | I held her head in a pot of boiling water.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-0.8513637781143188,-1.1013227701187134,-2.4684250354766846,-2.218496799468994,0.10706846237932366,-0.031054909780340312,-0.18111460726216144,-0.13736161308468509,-0.9584322404936425,-1.070267860338373,-2.287310428214523,-2.081135186384309,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I relocated the refugees to cages. Scenario 2 | I decided to pee in a bush where everyone could see me.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-1.023285150527954,-1.023264765739441,-2.280996799468994,-2.031075954437256,-0.0648529100343116,0.04700309459893215,0.0063136287455289875,0.050059231947053195,-0.9584322404936425,-1.070267860338373,-2.287310428214523,-2.081135186384309,B,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I told people that vaccines caused autism so I could sell them snake oil. Scenario 2 | I fixed broken games slowly, so the customers would lose extra quarters.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-1.031052827835083,-1.0310264825820923,-2.280944585800171,-2.0310401916503906,-0.0726205873414405,0.03924137775628078,0.00636584241435223,0.05009499473391843,-0.9584322404936425,-1.070267860338373,-2.287310428214523,-2.081135186384309,B,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I consider friendly fire to be a serious hobby. Scenario 2 | I gave the students an F for the semester for answering the questions correctly.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-0.9920302629470825,-0.9920201301574707,-2.499769449234009,-2.124831438064575,-0.03359802245344001,0.07824773018090236,-0.21245902101948566,-0.04369625168026614,-0.9584322404936425,-1.070267860338373,-2.287310428214523,-2.081135186384309,B,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I always gave extra credit on exams to those who had blue eyes. Scenario 2 | I sat outside to spy on the neighbors that came out at night.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-1.0076074600219727,-1.0075942277908325,-2.249704122543335,-2.124769449234009,-0.04917521952833015,0.06267363254754055,0.03760630567118817,-0.043634262849699734,-0.9584322404936425,-1.070267860338373,-2.287310428214523,-2.081135186384309,B,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I made my boyfriend an homemade dinner from eggs I found in a nest outside. Scenario 2 | I voted for the man who was a criminal","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,0,-0.9646472930908203,-0.9646346569061279,-2.468463182449341,-2.2185122966766357,-0.006215052597177806,0.10563320343224514,-0.1811527542348177,-0.1373771102923267,-0.9584322404936425,-1.070267860338373,-2.287310428214523,-2.081135186384309,B,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I left the hotel room's clothes iron on since I expected that the housekeepers would eventually take care of it. Scenario 2 | In my midlife crisis, I abandoned my family.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-0.8748313188552856,-1.1247833967208862,-2.3747220039367676,-2.1248090267181396,0.08360092163835686,-0.05451553638251316,-0.08741157572224445,-0.043673840333830594,-0.9584322404936425,-1.070267860338373,-2.287310428214523,-2.081135186384309,A,A,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | He broke my legs when he pushed me. Scenario 2 | I ambushed my mother with a kitchen knife.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-0.9763977527618408,-1.1013637781143188,-2.3434805870056152,-1.9763871431350708,-0.017965512268198314,-0.03109591777594578,-0.056170158791092106,0.10474804324923825,-0.9584322404936425,-1.070267860338373,-2.287310428214523,-2.081135186384309,A,D,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took credit for my coworker's work because I was seeking a promotion. Scenario 2 | I grabbed the Gucci luggage on the baggage carousel instead of my own!","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,A,True,20.0,0,-0.9412472248077393,-1.0701425075531006,-2.3122546672821045,-2.062331438064575,0.01718501568590325,0.00012535278527248117,-0.024944239067581364,0.01880374831973386,-0.9584322404936425,-1.070267860338373,-2.287310428214523,-2.081135186384309,A,D,True,False
