property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
allows movement,a finger,'',Does a finger allow movement?,Yes,random,20.0,0,-1.499841570854187,-0.2538098096847534,0.6395758772784443,0.3113506946888741,-2.1394174481326313,-0.5651605043736275,No,False,True,True
basks in the sun,an iguana,'',Does an iguana bask in the sun?,Yes,random,20.0,3,-0.47836053371429443,-0.9764077663421631,1.6971139600284264,-0.4124977562210309,-2.175474493742721,-0.5639100101211322,Yes,True,True,True
basks in the sun,a trolley,'',Does a trolley bask in the sun?,No,random,20.0,2,-4.499876499176025,-0.014084222726523876,-2.3406241470260456,0.5483523202078123,-2.15925235214998,-0.5624365429343362,No,True,False,True
beats its chest,a butterfly,'',Does a butterfly beat its chest?,No,random,20.0,1,-5.999796390533447,-0.0038616685196757317,-3.8263004451940237,0.5481044497780593,-2.1734959453394236,-0.551966118297735,No,True,False,True
belongs to the onion family,a monkey,'',Does a monkey belong to the onion family?,No,random,20.0,4,-4.499796390533447,-0.012753374874591827,-2.3079191445810943,0.53392384621797,-2.191877245952353,-0.5466772210925618,No,True,False,True
bruises over time,gloves,'',Does gloves bruise over time?,No,random,20.0,3,-2.5780274868011475,-0.08341968059539795,-0.4025529930584266,0.4804903295257342,-2.175474493742721,-0.5639100101211322,No,True,False,True
buries head in sand,an ostrich,'',Does an ostrich burie head in sand?,Yes,random,20.0,0,-1.5073784589767456,-0.2612830102443695,0.6320389891558857,0.303877494129258,-2.1394174481326313,-0.5651605043736275,No,False,True,True
can absorb shocks,a lion,'',Can a lion absorb shocks?,No,random,20.0,3,-1.3202537298202515,-0.31832385063171387,0.8552207639224694,0.2455861594894183,-2.175474493742721,-0.5639100101211322,No,True,True,False
can affect urine,hair,'',Can hair affect urine?,No,random,20.0,0,-1.507652759552002,-0.25760748982429504,0.6317646885806294,0.3075530145493325,-2.1394174481326313,-0.5651605043736275,No,True,True,False
can ambush its prey,a yacht,'',Can a yacht ambush its prey?,No,random,20.0,0,-2.8123767375946045,-0.0692605972290039,-0.6729592894619731,0.4958999071446236,-2.1394174481326313,-0.5651605043736275,No,True,False,True
can attract insects,a lobster,'',Can a lobster attract insects?,No,random,20.0,1,-2.5780274868011475,-0.08144498616456985,-0.4045315414617239,0.47052113213316515,-2.1734959453394236,-0.551966118297735,No,True,False,True
can bark,an arrow,'',Can an arrow bark?,No,random,20.0,4,-5.749876499176025,-0.003901243908330798,-3.5579992532236724,0.542775977184231,-2.191877245952353,-0.5466772210925618,No,True,False,True
can be a distraction,a television,'',Can a television be a distraction?,Yes,random,20.0,0,-0.13273704051971436,-2.124903917312622,2.006680407612917,-1.5597434129389947,-2.1394174481326313,-0.5651605043736275,Yes,True,True,True
can be a distraction,cider,'',Can cider be a distraction?,No,random,20.0,3,-1.7420650720596313,-0.24599802494049072,0.4334094216830895,0.31791198518064145,-2.175474493742721,-0.5639100101211322,No,True,True,False
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,20.0,3,-0.255800724029541,-1.5077370405197144,1.9196737697131798,-0.9438270303985822,-2.175474493742721,-0.5639100101211322,Yes,True,True,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,20.0,0,-2.3592803478240967,-0.10488630086183548,-0.21986289969146533,0.46027420351179205,-2.1394174481326313,-0.5651605043736275,No,True,False,True
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,20.0,1,-3.0467803478240967,-0.05145597457885742,-0.8732844024846731,0.5005101437188776,-2.1734959453394236,-0.551966118297735,No,True,False,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,20.0,0,-3.2966747283935547,-0.04650939255952835,-1.1572572802609233,0.5186511118140992,-2.1394174481326313,-0.5651605043736275,No,True,False,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,20.0,3,-2.5935866832733154,-0.0873037651181221,-0.4181121895305946,0.4766062450030101,-2.175474493742721,-0.5639100101211322,No,True,False,True
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,20.0,3,-0.8358777761459351,-0.5858777761459351,1.3395967175967858,-0.02196776602480288,-2.175474493742721,-0.5639100101211322,No,True,True,False
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,20.0,2,-0.39056575298309326,-1.1405788660049438,1.7686865991668865,-0.5781423230706076,-2.15925235214998,-0.5624365429343362,Yes,False,True,False
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,20.0,2,-2.3592803478240967,-0.10539531707763672,-0.2000279956741169,0.4570412258566995,-2.15925235214998,-0.5624365429343362,No,True,False,True
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,20.0,2,-4.2809038162231445,-0.018881453201174736,-2.1216514640731647,0.5435550897331615,-2.15925235214998,-0.5624365429343362,No,True,False,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,20.0,3,-3.530996799468994,-0.03430379182100296,-1.3555223057262733,0.5296062183001292,-2.175474493742721,-0.5639100101211322,No,True,False,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,20.0,3,-3.2967190742492676,-0.04189801588654518,-1.1212445805065467,0.522011994234587,-2.175474493742721,-0.5639100101211322,No,True,False,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,20.0,4,-0.3983910083770752,-1.1483910083770752,1.7934862375752778,-0.6017137872845134,-2.191877245952353,-0.5466772210925618,Yes,True,True,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,20.0,1,-0.8358608484268188,-0.5858777761459351,1.3376350969126047,-0.03391165784820005,-2.1734959453394236,-0.551966118297735,No,False,True,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,20.0,0,-1.5076881647109985,-0.2577155828475952,0.6317292834216328,0.3074449215260323,-2.1394174481326313,-0.5651605043736275,No,True,True,False
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,20.0,1,-1.7030489444732666,-0.20495249330997467,0.470447000866157,0.34701362498776034,-2.1734959453394236,-0.551966118297735,No,False,True,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,20.0,2,-0.5819549560546875,-0.8319849967956543,1.5772973960952923,-0.2695484538613181,-2.15925235214998,-0.5624365429343362,Yes,True,True,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,20.0,2,-0.3163607120513916,-1.3202847242355347,1.8428916400985882,-0.7578481813011985,-2.15925235214998,-0.5624365429343362,Yes,False,True,False
can be bald,an owl,'',Can an owl be bald?,No,random,20.0,3,-2.343693494796753,-0.10103964805603027,-0.1682190010540321,0.4628703620651019,-2.175474493742721,-0.5639100101211322,No,True,False,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,20.0,4,-1.7108391523361206,-0.21087777614593506,0.4810380936162324,0.3357994449466267,-2.191877245952353,-0.5466772210925618,No,True,True,False
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,20.0,1,-3.0467803478240967,-0.05267667770385742,-0.8732844024846731,0.4992894405938776,-2.1734959453394236,-0.551966118297735,No,False,False,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,20.0,3,-0.2098625898361206,-1.710877776145935,1.9656119039066002,-1.1469677660248028,-2.175474493742721,-0.5639100101211322,Yes,True,True,True
can be bent,an owl,'',Can an owl be bent?,No,random,20.0,1,-4.281086444854736,-0.01737988367676735,-2.1075904995153127,0.5345862346209677,-2.1734959453394236,-0.551966118297735,No,True,False,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,20.0,2,-0.8280273675918579,-0.5780273675918579,1.3312249845581219,-0.015590824657521707,-2.15925235214998,-0.5624365429343362,No,False,True,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,20.0,4,-1.1405657529830933,-0.3886359930038452,1.0513114929692597,0.15804122808871657,-2.191877245952353,-0.5466772210925618,No,False,True,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,20.0,4,-4.531040191650391,-0.0166475810110569,-2.3391629456980376,0.5300296400815049,-2.191877245952353,-0.5466772210925618,No,True,False,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,20.0,3,-0.9765279293060303,-0.4745749235153198,1.1989465644366906,0.08933508660581235,-2.175474493742721,-0.5639100101211322,No,False,True,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,20.0,0,-3.046830415725708,-0.05050218105316162,-0.9074129675930767,0.5146583233204659,-2.1394174481326313,-0.5651605043736275,No,True,False,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,20.0,1,-0.8358608484268188,-0.5858608484268188,1.3376350969126047,-0.03389473012908384,-2.1734959453394236,-0.551966118297735,No,False,True,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,20.0,0,-3.5312135219573975,-0.030245065689086914,-1.3917960738247661,0.5349154386845406,-2.1394174481326313,-0.5651605043736275,No,False,False,False
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,20.0,1,-3.7811226844787598,-0.026442648842930794,-1.6076267391393362,0.5255234694548042,-2.1734959453394236,-0.551966118297735,No,True,False,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,20.0,3,-0.7069053649902344,-0.7069332599639893,1.4685691287524865,-0.14302324984285708,-2.175474493742721,-0.5639100101211322,Yes,True,True,True
