question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"The term ""sociology"" was coined in the early 1800s by which of the following?",(A) Auguste Comte,(B) Robert K. Merton,(C) Karl Marx,(D) Emile Durkheim,A,A,True,20.0,0,-1.3592373132705688,-4.499754428863525,-4.999569416046143,-2.609358549118042,2.025861417667733,-1.6479491943286524,-2.268850354684724,0.2833037368125386,-3.385098730938302,-2.851805234534873,-2.7307190613614187,-2.8926622859305806,A,A,True,True
Goldthorpe identified the 'service class' as:,"(A) those in non-manual occupations, exercising authority on behalf of the state",(B) people working in consultancy firms who were recruited by big businesses,(C) the young men and women employed in domestic service in the nineteenth century,(D) those who had worked in the armed services,A,C,False,20.0,0,-2.4496893882751465,-3.452488660812378,-1.3280657529830933,-2.9528908729553223,0.9354093426631556,-0.6006834262775049,1.4026533083783255,-0.06022858702474165,-3.385098730938302,-2.851805234534873,-2.7307190613614187,-2.8926622859305806,C,C,False,False
Durkheim defined social facts as:,"(A) ways of acting, thinking, and feeling that are collective and social in origin",(B) the way scientists construct knowledge in a social context,(C) data collected about social phenomena that are proven to be correct,"(D) ideas and theories that have no basis in the external, physical world",A,A,True,20.0,0,-0.6948504447937012,-4.686173915863037,-5.186254501342773,-3.812283515930176,2.690248286144601,-1.834368681328164,-2.4555354399813547,-0.9196212299995952,-3.385098730938302,-2.851805234534873,-2.7307190613614187,-2.8926622859305806,A,A,True,True
Giselle graduated from college with high honors in management. She was recruited immediately following college by a large corporation and accepted a position in junior management. She quickly advanced to middle management. Ten years later Giselle was still in a middle-management position and had witnessed junior male colleagues promoted over her. Which of the following is a phenomenon that is most likely to explain Giselle's lack of promotion?,(A) Glass ceiling,(B) Gender constancy,(C) Underemployment,(D) Glass elevator,A,A,True,20.0,0,-0.9997694492340088,-5.123673915863037,-4.9988298416137695,-5.312012195587158,2.3853292817042933,-2.271868681328164,-2.268110780252351,-2.4193499096565776,-3.385098730938302,-2.851805234534873,-2.7307190613614187,-2.8926622859305806,A,A,True,True
The terms 'crisis of the 1970s' is used to refer to:,(A) declining profits and rising unemployment,(B) the eradication of the welfare state,(C) rising divorce rates and the decline of the traditional family,(D) an unfortunate twist in fashion sensibility,A,A,True,20.0,0,-1.249290108680725,-3.874511957168579,-3.2497966289520264,-3.1248910427093506,2.135808622257577,-1.022706722633706,-0.5190775675906076,-0.23222875677876997,-3.385098730938302,-2.851805234534873,-2.7307190613614187,-2.8926622859305806,A,A,True,True
Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?,(A) Functionalism,(B) Conflict theory,(C) Symbolic interactionism,(D) Role theory,A,A,True,20.0,0,-0.6871646046638489,-5.186400890350342,-6.060571193695068,-6.060900688171387,2.697934126274453,-2.334595655815469,-3.3298521323336496,-3.168238402240806,-3.385098730938302,-2.851805234534873,-2.7307190613614187,-2.8926622859305806,A,A,True,True
The trend of decarceration involves:,(A) community alternatives to imprisonment and institutional care,(B) the increased use of imprisonment as the main form of punishment,(C) transferring the management of prisons to private companies,(D) decentralized organization due to the mobility of capital,A,A,True,20.0,0,-0.7649039030075073,-4.654380798339844,-5.404131889343262,-5.15536642074585,2.6201948279307947,-1.8025755638049707,-2.673412827981843,-2.262704134815269,-3.385098730938302,-2.851805234534873,-2.7307190613614187,-2.8926622859305806,A,A,True,True
"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?",(A) Gentrification,(B) Urbanization,(C) White flight,(D) The demographic transition,A,A,True,20.0,0,-1.6395083665847778,-6.458040237426758,-5.963676929473877,-8.36083698272705,1.7455903643535242,-3.606235002891885,-3.232957868112458,-5.468174696796471,-3.385098730938302,-2.851805234534873,-2.7307190613614187,-2.8926622859305806,A,A,True,True
Booth's (1901) study revealed that the percentage of people in London who were living in poverty was:,(A) 30.70%,(B) 27.50%,(C) 18.60%,(D) 33.20%,A,C,False,20.0,0,-2.9819376468658447,-2.1092610359191895,-1.7890055179595947,-3.0467965602874756,0.4031610840724573,0.7425441986156835,0.941713543401824,-0.15413427435689497,-3.385098730938302,-2.851805234534873,-2.7307190613614187,-2.8926622859305806,C,C,False,False
The 'new man' of the 1980s was alleged to be:,"(A) sensitive, caring, and emotional","(B) laddish, aggressive, and violent",(C) a strong and dependable breadwinner,(D) openly bisexual and proud of it,A,B,False,20.0,0,-2.5297937393188477,-1.7890208959579468,-1.914015293121338,-2.2812061309814453,0.8553049916194544,1.0627843385769262,0.8167037682400808,0.6114561549491353,-3.385098730938302,-2.851805234534873,-2.7307190613614187,-2.8926622859305806,B,B,False,False
The 'third age' of the life course is said to involve:,(A) active non-work and independence after retirement,"(B) full time employment, family-building and adult responsibility","(C) illness, isolation and increasing dependence on others","(D) the transition from education to work, and distinctive youth cultures",A,A,True,20.0,0,-1.5378457307815552,-4.405249118804932,-1.5390121936798096,-3.4059040546417236,1.8472530001567469,-1.5534438842700586,1.1917068676816092,-0.513241768711143,-3.385098730938302,-2.851805234534873,-2.7307190613614187,-2.8926622859305806,A,A,True,True
The term 'emotion work' (Hochschild 1983) refers to:,(A) the techniques used to consciously manage and present emotions that are deemed appropriate for public settings of interaction,"(B) the work done by psychologists, counselors and therapists to help clients with mental and emotional problems","(C) experiences such as grieving and falling in love, which demand a lot of emotional energy from a person",(D) the way in which increasing levels of risk and anxiety have made us think more reflexively about our self-identities,A,A,True,20.0,0,-1.170250654220581,-4.716880798339844,-4.280309677124023,-2.4216983318328857,2.214848076717721,-1.8650755638049707,-1.5495906157626047,0.47096395409769487,-3.385098730938302,-2.851805234534873,-2.7307190613614187,-2.8926622859305806,A,A,True,True
World-affirming religions:,(A) embrace conventional cultural values but offer new means of achieving them,(B) react against the loss of any meaningful religious content in the teachings of churches,(C) adopt an attitude of mild disapproval towards mainstream social values,(D) reject both the goals and means of conventional society and provide utopian alternatives,A,D,False,20.0,1,-2.0735762119293213,-1.8903242349624634,-2.8901875019073486,-1.3904829025268555,1.3155167628493576,0.9917355179786682,-0.1317549736963377,1.5936092419756784,-3.389092974778679,-2.8820597529411316,-2.758432528211011,-2.984092144502534,D,D,False,False
"After slavery was abolished in the USA and British Empire, policy makers claimed that former slaves migrating to these cities would experience:",(A) assimilation,(B) adaptation,(C) discrimination,(D) compensation,A,A,True,20.0,1,-1.8035264015197754,-2.5623204708099365,-2.4373910427093506,-3.6248512268066406,1.5855665732589035,0.31973928213119507,0.32104148550166034,-0.6407590823041067,-3.389092974778679,-2.8820597529411316,-2.758432528211011,-2.984092144502534,A,A,True,True
"In contemporary societies, social institutions are:","(A) highly specialized, interrelated sets of social practices",(B) disorganized social relations in a postmodern world,(C) virtual communities in cyberspace,(D) no longer relevant to sociology,A,A,True,20.0,1,-0.678783118724823,-5.058899879455566,-5.99616813659668,-6.310173988342285,2.710309856053856,-2.176840126514435,-3.2377356083856688,-3.3260818438397513,-3.389092974778679,-2.8820597529411316,-2.758432528211011,-2.984092144502534,A,A,True,True
"The four ideal types of social action that Weber identified were as follows: instrumentally-rational, value-rational, traditional, and...",(A) affectual,(B) affective,(C) effective,(D) infected,A,A,True,20.0,1,-1.9521992206573486,-2.078014373779297,-2.7654917240142822,-2.2655580043792725,1.4368937541213302,0.8040453791618347,-0.007059195803271301,0.7185341401232614,-3.389092974778679,-2.8820597529411316,-2.758432528211011,-2.984092144502534,A,A,True,True
"Walt Disney, Sony and Time Warner are examples of:",(A) transnational corporations,(B) multi-media empires,(C) ownership concentrated within one medium,(D) government-owned companies,A,A,True,20.0,1,-1.553287148475647,-1.929579496383667,-4.186873435974121,-4.999244213104248,1.835805826303032,0.9524802565574646,-1.4284409077631102,-2.015152068601714,-3.389092974778679,-2.8820597529411316,-2.758432528211011,-2.984092144502534,A,A,True,True
Which of the following best describes the definition of poverty used by the United States government?,(A) It specifies the poverty line at a level set in the 1960s and adjusted since to reflect inflation.,"(B) It includes the value of government services, such as Medicaid or public housing, when setting the poverty line.","(C) It is based on the concept of relative deprivation, and the poverty line changes as the distribution of income changes.","(D) It is based on the concept of lifestyle, and the poverty line varies according to the needs of the individual.",A,A,True,20.0,1,-1.0145426988601685,-3.6400270462036133,-4.124446868896484,-4.624446868896484,2.3745502759185104,-0.7579672932624817,-1.3660143406854734,-1.6403547243939505,-3.389092974778679,-2.8820597529411316,-2.758432528211011,-2.984092144502534,A,A,True,True
Which of the following theories focuses on how society manages to carry out the activities necessary to maintain order and stability?,(A) Functionalism,(B) Interactionism,(C) Rational-choice theory,(D) Conflict theory,A,A,True,20.0,1,-0.831689178943634,-4.218358039855957,-3.5779426097869873,-4.5934038162231445,2.557403795835045,-1.3362982869148254,-0.8195100815759764,-1.6093116717206106,-3.389092974778679,-2.8820597529411316,-2.758432528211011,-2.984092144502534,A,A,True,True
The alternative form of 'network organization' means that:,(A) work can be subcontracted out to independent suppliers and retailers,(B) business transactions occur only through electronic communication,"(C) the Japanese model is applied, through lateral networks of flexible roles",(D) activities are redistributed equally between men and women,A,C,False,20.0,1,-1.9505306482315063,-2.702875852584839,-1.7030388116836548,-3.07785964012146,1.4385623265471725,0.17918390035629272,1.0553937165273561,-0.09376749561892606,-3.389092974778679,-2.8820597529411316,-2.758432528211011,-2.984092144502534,C,A,False,True
Sutherland's study of the 'professional thief' suggested that:,(A) people are socialized into a life of crime by associating with others who define it in positive terms,(B) the majority of crime is committed by middle class people in professional occupations,(C) those who were arrested and charged with theft did not define themselves as thieves,(D) the most dangerous criminals on the street were those who were highly skilled thieves,A,D,False,20.0,1,-3.5984976291656494,-2.296661853790283,-2.9215235710144043,-1.1640121936798096,-0.20940465438697053,0.5853978991508484,-0.16309104280339337,1.8200799508227243,-3.389092974778679,-2.8820597529411316,-2.758432528211011,-2.984092144502534,D,D,False,False
