question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"Magnesium has an atomic radius of 160 pm and a first ionization energy of 737 kJ. Based on periodic trends and the data given above, what are the most probable values for the ionization energy and atomic radius of sodium?","(A) 186 pm, 496 kJ/mol","(B) 186 pm, 898 kJ/mol","(C) 135 pm, 523 kJ/mol","(D) 147 pm, 523 kJ/mol",A,A,True,20.0,0,-0.19335782527923584,-5.406249046325684,-5.781249046325684,-1.789061188697815,5.3122273201034185,-0.10744200292087758,-0.2150519348326183,3.831949807348705,-5.505585145382654,-5.298807043404806,-5.566197111493065,-5.62101099604652,A,A,True,True
"Consider the Lewis structures for the following molecules: CO2, CO32-, NO2-, and NO3-. Which molecule would have the shortest bonds?",(A) CO2,(B) CO32-,(C) NO2-,(D) NO3-,A,A,True,20.0,0,-0.0011748075485229492,-10.3125,-7.625,-7.999999523162842,5.504410337834131,-5.013692956595194,-2.0588028885069347,-2.378988527116322,-5.505585145382654,-5.298807043404806,-5.566197111493065,-5.62101099604652,A,A,True,True
What is the molar mass of a monoprotic weak acid that requires 26.3 mL of 0.122 M KOH to neutralize 0.682 gram of the acid?,(A) 212 g mol-1,(B) 4.70 g mol-1,(C) 147 g mol-1,(D) 682 g mol-1,A,A,True,20.0,0,-0.43945038318634033,-8.24999713897705,-1.0624972581863403,-4.812497138977051,5.066134762196314,-2.9511900955722448,4.503699853306725,0.8085138570694692,-5.505585145382654,-5.298807043404806,-5.566197111493065,-5.62101099604652,A,A,True,True
The Pauli exclusion principle states that,(A) no two electrons can have the same four quantum numbers,(B) no two electrons with the same spin can occupy an orbital,(C) no two electrons can occupy separate orbitals,(D) no two electrons can pair up if there is an empty orbital available,A,A,True,20.0,0,-0.0006401538848876953,-12.874998092651367,-11.187498092651367,-13.687495231628418,5.504944991497767,-7.576191049246561,-5.621300981158302,-8.066484235581898,-5.505585145382654,-5.298807043404806,-5.566197111493065,-5.62101099604652,A,A,True,True
Radon is a health hazard because,(A) it is a gas that can be inhaled and then it may decay to a solid that resides in the lungs,"(B) it is a gas that is extremely soluble in the bloodstream, and it decays in vital organs",(C) it is a gas that enters the body easily and targets the thyroid because it is chemically similar to iodine,(D) it is a gas that enters the body easily and targets bones because it is chemically similar to calcium,A,A,True,20.0,0,-0.002211451530456543,-13.374998092651367,-9.562498092651367,-9.062496185302734,5.503373693852198,-8.07619104924656,-3.996300981158302,-3.4414851892562144,-5.505585145382654,-5.298807043404806,-5.566197111493065,-5.62101099604652,A,A,True,True
"A certain radioactive material has a half-life of 36 minutes. Starting with 10.00 grams of this material, how many grams will be left after 2 hours?",(A) 1.00 grams,(B) 1.5 × 10^-4 grams,(C) 3.33 grams,(D) 0.25 gram,A,D,False,20.0,0,-1.421873688697815,-7.437499046325684,-2.7968742847442627,-0.3613271713256836,4.083711456684839,-2.1386920029208776,2.7693228267488026,5.259683824720836,-5.505585145382654,-5.298807043404806,-5.566197111493065,-5.62101099604652,D,D,False,False
A first-order reaction has a half-life of 34 minutes. What is the rate constant for this reaction?,(A) 3.4 × 10^-4 s-1,(B) 2.04 × 10^-2 s-1,(C) 2.9 × 10^-1 min-1,(D) 34 min,A,C,False,20.0,0,-6.312493324279785,-6.718743324279785,-0.004726290702819824,-7.624995708465576,-0.8069081788971308,-1.4199362808749791,5.5614708207902455,-2.003984712419056,-5.505585145382654,-5.298807043404806,-5.566197111493065,-5.62101099604652,C,C,False,False
Less than 1/1000 of the mass of any atom is contributed by,(A) the electrons,(B) the electrons and neutrons,(C) the electrons and protons,(D) the protons and neutrons,A,D,False,20.0,1,-3.2968742847442627,-9.812499046325684,-5.406249523162842,-0.0449213981628418,2.4378045939263844,-4.360241110835757,-0.008970763002123405,5.659010547967184,-5.734678878670647,-5.452257935489927,-5.397278760160718,-5.703931946130026,D,D,False,False
"Potassium-40 is a minor isotope found in naturally occurring potassium. It is radioactive and can be detected on simple radiation counters. How many protons, neutrons, and electrons does potassium-40 have when it is part of K2SO4?","(A) 21 neutrons, 19 protons, 18 electrons","(B) 20 neutrons, 19 protons, 19 electrons","(C) 21 neutrons, 19 protons, 19 electrons","(D) 19 neutrons, 19 protons, 19 electrons",A,C,False,20.0,1,-8.06249713897705,-7.593748092651367,-0.017454981803894043,-6.874998569488525,-2.3278182603064037,-2.1414901571614404,5.379823778356824,-1.1710666233584996,-5.734678878670647,-5.452257935489927,-5.397278760160718,-5.703931946130026,C,C,False,False
London dispersion forces are caused by,(A) temporary dipoles created by the position of electrons around the nuclei in a molecule,(B) the three-dimensional intermolecular bonding present in all covalent substances,(C) the uneven electron-to-proton ratio found on individual atoms of a molecule,(D) the electronegativity differences between the different atoms in a molecule,A,A,True,20.0,1,-0.0308835506439209,-13.437499046325684,-12.99999713897705,-12.81249713897705,5.703795328026726,-7.985241110835757,-7.602718378816332,-7.108565192847025,-5.734678878670647,-5.452257935489927,-5.397278760160718,-5.703931946130026,A,A,True,True
Which of the following substances has an asymmetrical molecular structure?,(A) SF4,(B) PCl5,(C) BF3,(D) CO2,A,A,True,20.0,1,-0.0008429288864135742,-11.625,-12.625,-10.374999046325684,5.7338359497842335,-6.172742064510073,-7.227721239839282,-4.671067100195658,-5.734678878670647,-5.452257935489927,-5.397278760160718,-5.703931946130026,A,A,True,True
"In determining the order for reactant A in a certain reaction, the concentrations of all other reactants are held constant while the concentration of A is tripled from one experiment to another. The reaction rate is found to triple. The appropriate exponent for A in the rate law is",(A) 1,(B) 2,(C) 3,(D) 4,A,A,True,20.0,1,-0.006559491157531738,-10.99999713897705,-5.406246185302734,-10.249994277954102,5.728119387513115,-5.547739203487124,-0.008967425142015983,-4.546062331824076,-5.734678878670647,-5.452257935489927,-5.397278760160718,-5.703931946130026,A,A,True,True
"The reaction of Br2(g) with Cl2(g) to form BrCl(g) has an equilibrium constant of 15.0 at a certain temperature. If 10.0 grams of BrCl is initially present in a 15.0-liter reaction vessel, what will the concentration of BrCl be at equilibrium?",(A) 3.8 × 10^-3 mol/L,(B) 5.77 × 10^-3 mol/L,(C) 1.97 × 10^-3 M,(D) 9.9 × 10^-4 M,A,D,False,20.0,1,-3.7030818462371826,-1.5156069993972778,-1.5156069993972778,-1.078110933303833,2.0315970324334645,3.936650936092649,3.8816717607634406,4.625821012826193,-5.734678878670647,-5.452257935489927,-5.397278760160718,-5.703931946130026,D,D,False,False
"What is the ionization constant, Ka, for a weak monoprotic acid if a 0.060 molar solution has a pH of 2.0?",(A) 2.0 × 10^-3,(B) 2.0 × 10^-1,(C) 1.7 × 10^-1,(D) 5.0 × 10^-3,A,A,True,20.0,1,-0.3066399097442627,-9.312499046325684,-5.906249523162842,-1.3671867847442627,5.428038968926384,-3.860241110835757,-0.5089707630021234,4.336745161385763,-5.734678878670647,-5.452257935489927,-5.397278760160718,-5.703931946130026,A,A,True,True
The subatomic particle with the most penetrating ability is,(A) a beta particle,(B) a neutron,(C) a proton,(D) an alpha particle,A,A,True,20.0,2,-0.0017448663711547852,-8.99999713897705,-9.437492370605469,-8.999993324279785,5.065080400024142,-3.01096560841515,-3.9831748618966056,-3.4726776352950504,-5.066825266395297,-5.989031530561901,-5.454317508708863,-5.527315688984735,A,A,True,True
"What is the mass of one molecule of cholesterol (C27H46O, molecular mass = 386)?",(A) 6.41 × 10^-22 g,(B) 1.5 × 10^-21 g,(C) 1.38 × 10^-21 g,(D) 3 × 10^-23 g,A,C,False,20.0,2,-5.499992370605469,-6.999993801116943,-0.00606846809387207,-7.249993801116943,-0.4331671042101721,-1.0109622705550425,5.448249040614991,-1.7226781121322086,-5.066825266395297,-5.989031530561901,-5.454317508708863,-5.527315688984735,C,C,False,False
Carbon has an atomic radius of 77 pm and a first ionization energy of 1086 kJ/mol.,"(A) 70 pm, 1402 kJ/mol","(B) 86 pm, 898 kJ/mol","(C) 135 pm, 523 kJ/mol","(D) 40 pm, 995 kJ/mol",A,B,False,20.0,2,-3.2656233310699463,-0.7031235694885254,-4.281248569488525,-0.8593735694885254,1.8012019353253503,5.2859079610733755,1.1730689392203377,4.667942119496209,-5.066825266395297,-5.989031530561901,-5.454317508708863,-5.527315688984735,B,B,False,False
The net ionic equation expected when solutions of NH4Br and AgNO3 are mixed together is,(A) Ag+(aq) + Br-(aq) → AgBr(s),(B) NH4+(aq) + Ag+(aq) → Ag(NH4)3+2(aq),(C) Br-(aq) + NO3-(aq) → NO3Br(aq),(D) NH4Br(aq) + NO3-(aq) → NH4NO3(aq) + Br-(aq),A,A,True,20.0,2,-0.0011061429977416992,-12.9375,-12.624999046325684,-13.812498092651367,5.065719123397555,-6.948468469438099,-7.1706815376168205,-8.285182403666632,-5.066825266395297,-5.989031530561901,-5.454317508708863,-5.527315688984735,A,A,True,True
What is the molecular mass of a gas that has a density of 2.05 g/L at 26.0 °C and 722 torr?,(A) 53.0 g/mol,(B) 46.7 g/mol,(C) 4.67 g/mol,(D) 2876 g/mol,A,B,False,20.0,2,-1.8359328508377075,-0.17968010902404785,-5.968740463256836,-7.499993801116943,3.230892415557589,5.809351421537853,-0.5144229545479728,-1.9726781121322086,-5.066825266395297,-5.989031530561901,-5.454317508708863,-5.527315688984735,B,B,False,False
"Sulfurous acid is a weak acid, while sulfuric acid is a much stronger acid because",(A) the O–H bonds in sulfuric acid are much weaker than in sulfurous acid due to the electron withdrawing of the oxygen atoms on sulfuric acid,(B) sulfuric acid has more oxygen atoms in its formula,(C) the sulfur in sulfuric acid is more electronegative than the sulfur in sulfurous acid,(D) sulfuric acid has the hydrogen atoms bound directly to the sulfur atom,A,A,True,20.0,2,-0.007567882537841797,-6.468749046325684,-11.624999046325684,-8.749998092651367,5.059257383857455,-0.47971751576378274,-6.1706815376168205,-3.2226824036666324,-5.066825266395297,-5.989031530561901,-5.454317508708863,-5.527315688984735,A,A,True,True
Which of the following is not a good measure of relative intermolecular attractive forces?,(A) Heat of fusion,(B) Boiling points,(C) Vapor pressures,(D) Heat of vaporization,A,C,False,20.0,2,-9.12499713897705,-9.999995231628418,-0.0002455711364746094,-9.749998092651367,-4.058171872581754,-4.010963701066517,5.4540719375723885,-4.222682403666632,-5.066825266395297,-5.989031530561901,-5.454317508708863,-5.527315688984735,C,C,False,False
