Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
1.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao see the wheel?,Yes,0,-0.0462726429104805,-4.124972343444824,-0.16211155663507126,-4.009133429720233,0.11583891372459076,Yes,True
2.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao see the wheel?,No,0,-7.187069416046143,-0.0023206500336527824,-7.302908329770734,0.11351826369093798,0.11583891372459076,No,True
3.0,1.0,agent-properties,1.0,negation,1.0,Chao is looking at the wheel.,Does Chao not see the wheel?,No,0,-1.898350715637207,-0.17868828773498535,-2.014189629361798,-0.06284937401039459,0.11583891372459076,No,True
4.0,1.0,agent-properties,1.0,negation,2.0,Chao is not looking at the wheel.,Does Chao not see the wheel?,Yes,0,-0.0848844051361084,-2.687474250793457,-0.20072331886069916,-2.5716353370688663,0.11583891372459076,Yes,True
5.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao see the wheel?,Yes,0,-0.044326670467853546,-5.624972343444824,-0.1601655841924443,-5.509133429720233,0.11583891372459076,Yes,True
6.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao see the wheel?,No,0,-8.062331199645996,-0.0008059745887294412,-8.178170113370587,0.11503293913586132,0.11583891372459076,No,True
7.0,2.0,agent-properties,2.0,antonym,1.0,The wheel is in front of Chao. Chao is awake.,Does Chao not see the wheel?,No,0,-0.7497040629386902,-0.8748977184295654,-0.865542976663281,-0.7590588047049747,0.11583891372459076,No,True
8.0,2.0,agent-properties,2.0,antonym,2.0,The wheel is in front of Chao. Chao is asleep.,Does Chao not see the wheel?,Yes,0,-0.015141294337809086,-4.406096458435059,-0.13098020806239985,-4.290257544710467,0.11583891372459076,Yes,True
9.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao see the wheel?,Yes,0,-0.09357596933841705,-5.031203269958496,-0.20941488306300782,-4.915364356233905,0.11583891372459076,Yes,True
10.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao see the wheel?,No,0,-6.905996799468994,-0.001796008087694645,-7.021835713193585,0.11404290563689612,0.11583891372459076,No,True
11.0,3.0,agent-properties,3.0,antonym,1.0,The wheel is in front of Chao. Chao's eyes are open.,Does Chao not see the wheel?,No,0,-0.8083640336990356,-0.6835143566131592,-0.9242029474236264,-0.5676754428885684,0.11583891372459076,No,True
12.0,3.0,agent-properties,3.0,antonym,2.0,The wheel is in front of Chao. Chao's eyes are closed.,Does Chao not see the wheel?,Yes,0,-0.028400342911481857,-3.9685964584350586,-0.14423925663607262,-3.852757544710468,0.11583891372459076,Yes,True
13.0,4.0,agent-properties,4.0,antonym,1.0,The wheel is in front of Chao.,Does Chao see the wheel?,Yes,0,-0.1248415857553482,-2.4062178134918213,-0.24068049947993897,-2.2903788997672305,0.11583891372459076,Yes,True
14.0,4.0,agent-properties,4.0,antonym,2.0,The wheel is behind Chao.,Does Chao see the wheel?,No,0,-2.124769449234009,-0.12884390354156494,-2.2406083629585996,-0.013004989816974177,0.11583891372459076,No,True
15.0,4.0,agent-properties,4.0,antonym,1.0,The wheel is in front of Chao.,Does Chao not see the wheel?,No,0,-0.29666176438331604,-1.5155657529830933,-0.4125006781079068,-1.3997268392585025,0.11583891372459076,Yes,False
16.0,4.0,agent-properties,4.0,antonym,2.0,The wheel is behind Chao.,Does Chao not see the wheel?,Yes,0,-0.09114553034305573,-2.546821117401123,-0.2069844440676465,-2.4309822036765323,0.11583891372459076,Yes,True
17.0,6.0,agent-properties,5.0,antonym,1.0,The bed is in the same room as Chao. The door is closed.,Does Chao see the bed?,Yes,0,-5.062119960784912,-0.00683653773739934,-5.177958874509503,0.10900237598719142,0.11583891372459076,No,False
18.0,6.0,agent-properties,5.0,antonym,2.0,The bed is in a different room than Chao. The door is closed.,Does Chao see the bed?,No,0,-7.9684038162231445,-0.0009425910538993776,-8.084242729947736,0.11489632267069139,0.11583891372459076,No,True
19.0,6.0,agent-properties,5.0,antonym,1.0,The bed is in the same room as Chao. The door is closed.,Does Chao not see the bed?,No,0,-0.028417741879820824,-3.828033447265625,-0.1442566556044116,-3.7121945335410342,0.11583891372459076,Yes,False
20.0,6.0,agent-properties,5.0,antonym,2.0,The bed is in a different room than Chao. The door is closed.,Does Chao not see the bed?,Yes,0,-0.010555178858339787,-5.12489128112793,-0.12639409258293055,-5.0090523674033385,0.11583891372459076,Yes,True
21.0,7.0,agent-properties,6.0,antonym,1.0,The airplane is making sounds. The airplane is within earshot of Chao.,Does Chao hear the airplane?,Yes,0,-0.11214818060398102,-4.687466621398926,-0.22798709432857178,-4.571627707674335,0.11583891372459076,Yes,True
22.0,7.0,agent-properties,6.0,antonym,2.0,The airplane is making sounds. The airplane is out of earshot of Chao.,Does Chao hear the airplane?,No,0,-7.405603408813477,-0.003579390700906515,-7.521442322538068,0.11225952302368425,0.11583891372459076,No,True
23.0,7.0,agent-properties,6.0,antonym,1.0,The airplane is making sounds. The airplane is within earshot of Chao.,Does Chao not hear the airplane?,No,0,-3.093575954437256,-0.14351129531860352,-3.2094148681618466,-0.02767238159401275,0.11583891372459076,No,True
24.0,7.0,agent-properties,6.0,antonym,2.0,The airplane is making sounds. The airplane is out of earshot of Chao.,Does Chao not hear the airplane?,Yes,0,-0.0608360730111599,-3.1716012954711914,-0.17667498673575066,-3.0557623817466006,0.11583891372459076,Yes,True
25.0,8.0,agent-properties,7.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao is awake.,Does Chao hear the airplane?,Yes,0,-0.037666574120521545,-4.18745756149292,-0.1535054878451123,-4.071618647768329,0.11583891372459076,Yes,True
26.0,8.0,agent-properties,7.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao is asleep.,Does Chao hear the airplane?,No,0,-1.6793748140335083,-0.21279799938201904,-1.795213727758099,-0.09695908565742828,0.11583891372459076,No,True
27.0,8.0,agent-properties,7.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao is awake.,Does Chao not hear the airplane?,No,0,-0.9724021553993225,-0.5975737571716309,-1.0882410691239133,-0.4817348434470401,0.11583891372459076,No,True
28.0,8.0,agent-properties,7.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao is asleep.,Does Chao not hear the airplane?,Yes,0,-0.16457663476467133,-1.9138977527618408,-0.2804155484892621,-1.79805883903725,0.11583891372459076,Yes,True
29.0,9.0,agent-properties,8.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao's ears are uncovered.,Does Chao hear the airplane?,Yes,0,-0.056706205010414124,-3.546830415725708,-0.1725451187350049,-3.4309915020011172,0.11583891372459076,Yes,True
30.0,9.0,agent-properties,8.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao's ears are covered.,Does Chao hear the airplane?,No,0,-4.249703884124756,-0.016764644533395767,-4.365542797849347,0.099074269191195,0.11583891372459076,No,True
31.0,9.0,agent-properties,8.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao's ears are uncovered.,Does Chao not hear the airplane?,No,0,-0.26540496945381165,-1.7030657529830933,-0.3812438831784024,-1.5872268392585025,0.11583891372459076,Yes,False
32.0,9.0,agent-properties,8.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao's ears are covered.,Does Chao not hear the airplane?,Yes,0,-0.08852285146713257,-2.59363055229187,-0.20436176519172333,-2.4777916385672794,0.11583891372459076,Yes,True
33.0,10.0,agent-properties,9.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao is wearing goggles.,Does Chao hear the airplane?,Yes,0,-0.05790295451879501,-3.281203269958496,-0.17374186824338578,-3.1653643562339053,0.11583891372459076,Yes,True
34.0,10.0,agent-properties,9.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao is wearing earplugs.,Does Chao hear the airplane?,No,0,-5.499884128570557,-0.004914403427392244,-5.615723042295148,0.11092451029719852,0.11583891372459076,No,True
35.0,10.0,agent-properties,9.0,antonym,1.0,The airplane is making sounds. The airplane is in front of Chao. Chao is wearing goggles.,Does Chao not hear the airplane?,No,0,-1.4294978380203247,-0.33588147163391113,-1.5453367517449155,-0.22004255790932037,0.11583891372459076,No,True
36.0,10.0,agent-properties,9.0,antonym,2.0,The airplane is making sounds. The airplane is in front of Chao. Chao is wearing earplugs.,Does Chao not hear the airplane?,Yes,0,-0.053252123296260834,-3.031177520751953,-0.1690910370208516,-2.9153386070273624,0.11583891372459076,Yes,True
