question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
Transcription-affecting DNA region that may be located thousands of basepairs away from the promoter.,(A) Enhancer,(B) Repressor,(C) Operator,(D) Promoter,A,A,True,20.0,0,-4.624754428863525,-5.936088562011719,-5.936911582946777,-5.936744213104248,2.8657196974143,0.43354273300904467,-0.4933157471510077,-0.04841225422345641,-7.490474126277825,-6.369631295020763,-5.44359583579577,-5.888331958880792,A,A,True,True
Two related species evolve in a way that makes them less similar.,(A) Divergent evolution,(B) Convergent evolution,(C) Parallel evolution,(D) Coevolution,A,B,False,20.0,0,-6.687269687652588,-3.639904022216797,-7.687041759490967,-4.749684810638428,0.8032044386252375,2.7297272728039665,-2.243445923695197,1.138647148242364,-7.490474126277825,-6.369631295020763,-5.44359583579577,-5.888331958880792,B,B,False,False
The relatives of a group of pelicans from the same species that separated from each other because of an unsuccessful migration are reunited 150 years later and find that they are unable to produce offspring. This is an example of,(A) allopatric speciation.,(B) sympatric speciation.,(C) genetic drift.,(D) gene flow.,A,B,False,20.0,0,-6.561400890350342,-5.426452159881592,-7.747195243835449,-8.494766235351562,0.9290732359274836,0.9431791351391716,-2.3035994080396796,-2.606434276470771,-7.490474126277825,-6.369631295020763,-5.44359583579577,-5.888331958880792,B,B,False,False
Which of the following statements is NOT correct about apoptosis?,"(A) Apoptosis, a special type of cell division, requires multiple cell signaling.",(B) The fact that apoptosis is widespread across several kingdoms is evidence that it evolved early in the evolution of eukaryotes.,(C) Apoptosis plays a crucial role in the development of fingers in embryonic development.,(D) Apoptosis prevents an aging and dying cell from damaging neighboring cells.,A,D,False,20.0,0,-7.904493808746338,-7.458685874938965,-6.841031551361084,-3.963676929473877,-0.4140196824685125,-1.0890545799182014,-1.3974357155653143,1.9246550294069147,-7.490474126277825,-6.369631295020763,-5.44359583579577,-5.888331958880792,D,D,False,False
Which of the following must exist in a population before natural selection can act upon that population?,(A) Genetic variation among individuals,(B) Variation among individuals caused by environmental factors,(C) Sexual reproduction,(D) B and C only,A,A,True,20.0,0,-3.124704122543335,-5.373673915863037,-7.374195575714111,-7.186254501342773,4.36577000373449,0.9959573791577263,-1.9305997399183417,-1.2979225424619818,-7.490474126277825,-6.369631295020763,-5.44359583579577,-5.888331958880792,A,A,True,True
Which of the following is the source of oxygen produced during photosynthesis?,(A) H2O,(B) H2O2,(C) CO2,(D) CO,A,C,False,20.0,0,-7.374769687652588,-4.936467170715332,-4.562095642089844,-4.687184810638428,0.1157044386252375,1.4331641243054314,0.8815001937059259,1.201147148242364,-7.490474126277825,-6.369631295020763,-5.44359583579577,-5.888331958880792,C,B,False,False
Hemoglobin is a molecule that binds to both O2 and CO2. There is an allosteric relationship between the concentrations of O2 and CO2. Hemoglobin's affinity for O2,(A) decreases as blood pH decreases,(B) increases as H+ concentration increases,(C) increases in exercising muscle tissue,(D) decreases as CO2 concentration decreases,A,D,False,20.0,0,-5.624332904815674,-6.556929588317871,-7.623400688171387,-4.560900688171387,1.8661412214621516,-0.18729829329710768,-2.179804852375617,1.327431270709405,-7.490474126277825,-6.369631295020763,-5.44359583579577,-5.888331958880792,D,A,False,True
"Stomata allow gases, such as H2O and CO2, to exchange between the inside of a plant leaf and the surrounding environment. Which of the following occurs under normal daytime environmental conditions?",(A) H2O diffuses out of the leaf faster than CO2 enters.,(B) H2O diffuses out of the leaf slower than CO2 enters.,(C) CO2 diffuses out of the leaf faster than H2O enters.,(D) H2O exchanges with CO2 at equal rates.,A,D,False,20.0,0,-5.874195575714111,-5.806190013885498,-5.9348649978637695,-5.5598649978637695,1.616278550563714,0.5634412811352654,-0.49126916206799986,0.3284669610170221,-7.490474126277825,-6.369631295020763,-5.44359583579577,-5.888331958880792,D,A,False,True
"In cells, which of the following can catalyze reactions involving hydrogen peroxide, provide cellular energy, and make proteins, in that order?","(A) Peroxisomes, mitochondria, and ribosomes","(B) Peroxisomes, mitochondria, and lysosomes","(C) Peroxisomes, mitochondria, and Golgi apparatus","(D) Lysosomes, chloroplasts, and ribosomes",A,A,True,20.0,0,-5.717919826507568,-5.900850296020508,-5.904131889343262,-7.153531551361084,1.772554299770257,0.4687809990002556,-0.46053605354749205,-1.2651995924802923,-7.490474126277825,-6.369631295020763,-5.44359583579577,-5.888331958880792,A,A,True,True
What was the prevailing notion prior to the time of Lyell and Darwin?,"(A) Earth is a few thousand years old, and populations are unchanging.","(B) Earth is a few thousand years old, and populations gradually change.","(C) Earth is millions of years old, and populations rapidly change.","(D) Earth is millions of years old, and populations are unchanging.",A,C,False,20.0,0,-9.061530113220215,-5.556929588317871,-5.058899879455566,-9.307266235351562,-1.5710559869423895,0.8127017067028923,0.38469595634020326,-3.418934276470771,-7.490474126277825,-6.369631295020763,-5.44359583579577,-5.888331958880792,C,B,False,False
