task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,20.0,0,-0.02381172589957714,-4.2807769775390625,0.8989471244965291,-2.399030127838099,-0.9227588503961063,-1.8817468497009637,Yes,True,True,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,20.0,0,-1.8668748140335083,-0.2406628429889679,-0.944115963637402,1.6410840067119958,-0.9227588503961063,-1.8817468497009637,No,True,False,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,20.0,3,-0.01806059665977955,-4.905679702758789,0.8921866423571676,-3.0345442214010596,-0.9102472390169472,-1.8711354813577297,Yes,True,True,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,20.0,2,-1.132474422454834,-0.5072552561759949,-0.21009557159219794,1.3633918223669752,-0.922378850862636,-1.87064707854297,No,True,False,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,20.0,4,-0.011698519811034203,-5.749446868896484,0.8992056994339994,-3.8530303663962213,-0.9109042192450336,-1.8964165025002633,Yes,True,True,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,20.0,4,-4.249512195587158,-0.12925322353839874,-3.3386079763421246,1.7671632789618645,-0.9109042192450336,-1.8964165025002633,No,True,False,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-0.04837038367986679,-3.2963945865631104,0.8743884667162395,-1.4146477368621466,-0.9227588503961063,-1.8817468497009637,Yes,True,True,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,20.0,2,-1.866928219795227,-0.24072718620300293,-0.944549368932591,1.6299198923399671,-0.922378850862636,-1.87064707854297,No,True,False,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,20.0,1,-0.04388003423810005,-3.546295642852783,0.8284981112296615,-1.633473926045311,-0.8723781454677616,-1.9128217168074721,Yes,True,True,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,20.0,1,-0.42145106196403503,-1.1710830926895142,0.45092708350372657,0.741738624117958,-0.8723781454677616,-1.9128217168074721,Yes,False,False,True
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,2,-0.013038418255746365,-5.374373435974121,0.9093404326068897,-3.503726357431151,-0.922378850862636,-1.87064707854297,Yes,True,True,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,20.0,1,-2.765213966369629,-0.26891201734542847,-1.8928358209018672,1.6439096994620437,-0.8723781454677616,-1.9128217168074721,No,True,False,True
