task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,20.0,0,-0.9086936712265015,-2.167182207107544,0.43851908327390743,-0.6389010010908047,-1.347212754500409,-1.5282812060167392,Yes,True,True,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,20.0,0,-1.4741532802581787,-1.3531627655029297,-0.12694052575776982,0.17511844051380954,-1.347212754500409,-1.5282812060167392,No,True,False,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,20.0,3,-0.9601354598999023,-1.9019091129302979,0.386169738508761,-0.36788997966796155,-1.3463051984086634,-1.5340191332623363,Yes,True,True,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,20.0,2,-1.5934046506881714,-1.0966064929962158,-0.24375240312268343,0.4330264071002603,-1.349652247565488,-1.5296329000964761,No,True,False,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,20.0,4,-0.9255304932594299,-2.308546781539917,0.4182463709264994,-0.7755496773247919,-1.3437768641859293,-1.5329971042151251,Yes,True,True,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,20.0,4,-1.8981553316116333,-1.1510162353515625,-0.554378467425704,0.38198086886356264,-1.3437768641859293,-1.5329971042151251,No,True,False,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-1.015405535697937,-1.8318907022476196,0.3318072188024719,-0.3036094962308804,-1.347212754500409,-1.5282812060167392,Yes,True,True,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,20.0,2,-1.4523897171020508,-1.3307442665100098,-0.10273746953656282,0.19888863358646636,-1.349652247565488,-1.5296329000964761,No,True,False,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,20.0,1,-0.9673234224319458,-1.9091064929962158,0.373081334369878,-0.36788845316817365,-1.3404047568018238,-1.5412180398280422,Yes,True,True,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,20.0,1,-1.194098949432373,-1.5732835531234741,0.14630580736945076,-0.03206551329543195,-1.3404047568018238,-1.5412180398280422,Yes,False,True,False
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,2,-0.9327581524848938,-2.2459216117858887,0.41689409508059416,-0.7162887116894125,-1.349652247565488,-1.5296329000964761,Yes,True,True,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,20.0,1,-1.8044053316116333,-1.0575826168060303,-0.4640005748098095,0.4836354230220119,-1.3404047568018238,-1.5412180398280422,No,True,False,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-0.9797667264938354,-1.9173262119293213,0.36744602800657344,-0.38904500591258206,-1.347212754500409,-1.5282812060167392,Yes,True,True,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,20.0,4,-1.5917304754257202,-1.2205874919891357,-0.24795361123979087,0.3124096122259894,-1.3437768641859293,-1.5329971042151251,No,True,False,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,20.0,3,-1.0861438512802124,-1.6521716117858887,0.26016134712845096,-0.11815247852355237,-1.3463051984086634,-1.5340191332623363,Yes,True,True,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,20.0,1,-1.5703996419906616,-1.1981302499771118,-0.22999488518883782,0.34308778985093036,-1.3404047568018238,-1.5412180398280422,No,True,False,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,20.0,0,-0.9327581524848938,-2.2459216117858887,0.4144546020155151,-0.7176404057691494,-1.347212754500409,-1.5282812060167392,Yes,True,True,True
qa1,3,[1],John moved to the bathroom.,Is John in the garden?,No,20.0,2,-1.8508936166763306,-1.1042221784591675,-0.5012413691108426,0.42541072163730864,-1.349652247565488,-1.5296329000964761,No,True,False,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,20.0,2,-0.9458659291267395,-2.1991095542907715,0.40378631843874846,-0.6694766541942954,-1.349652247565488,-1.5296329000964761,Yes,True,True,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the hallway?,No,20.0,0,-1.6646159887313843,-1.167182207107544,-0.3174032342309754,0.3610989989091953,-1.347212754500409,-1.5282812060167392,No,True,False,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the hallway?,Yes,20.0,0,-0.8600960373878479,-2.3713998794555664,0.487116717112561,-0.8431186734388272,-1.347212754500409,-1.5282812060167392,Yes,True,True,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the bedroom?,No,20.0,1,-1.6486438512802124,-1.2138326168060303,-0.3082390944783886,0.3273854230220119,-1.3404047568018238,-1.5412180398280422,No,True,False,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-0.990832507610321,-1.9950826168060303,0.35638024689008785,-0.46680141078929105,-1.347212754500409,-1.5282812060167392,Yes,True,True,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the hallway?,No,20.0,1,-1.4756253957748413,-1.2915589809417725,-0.1352206389730175,0.2496590588862697,-1.3404047568018238,-1.5412180398280422,No,True,False,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bathroom?,Yes,20.0,0,-1.0231553316116333,-1.7766298055648804,0.3240574228887756,-0.24834859954814115,-1.347212754500409,-1.5282812060167392,Yes,True,True,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bedroom?,No,20.0,4,-1.4750638008117676,-1.2900543212890625,-0.13128693662583824,0.24294278292606264,-1.3437768641859293,-1.5329971042151251,No,True,False,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the office?,Yes,20.0,4,-1.1452022790908813,-1.6510162353515625,0.198574585095048,-0.11801913113643736,-1.3437768641859293,-1.5329971042151251,Yes,True,True,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the hallway?,No,20.0,3,-1.2869662046432495,-1.4790589809417725,0.05933899376541385,0.05496015232056384,-1.3463051984086634,-1.5340191332623363,Yes,False,True,False
qa1,15,[13],Daniel went to the garden.,Is Daniel in the garden?,Yes,20.0,3,-1.0443860292434692,-1.924808144569397,0.3019191691651941,-0.3907890113070607,-1.3463051984086634,-1.5340191332623363,Yes,True,True,True
