question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
The Barkhausen criterion for an oscillator,(A) Loop gain should be unity,(B) Loop gain should be less than unity,(C) The phase of a feedback signal with respect to input should be 0° or 360°,(D) Both A and C,D,-7.968017578125,-5.841031551361084,-7.780832767486572,-1.153774380683899,D,True
Potentiometer method of DC voltage measurement is more accurate than direct measurement using a voltmeter because,(A) It loads the circuit moderately.,(B) It loads the circuit to maximum extent.,(C) It uses centre zero galvanometer instead of voltmeter.,(D) It does not load the circuit at all.,D,-4.68451452255249,-3.787848949432373,-3.7322237491607666,-7.243690013885498,C,False
Which of these sets of logic gates are designated as universal gates?,"(A) NOR, NAND.","(B) XOR, NOR, NAND.","(C) OR, NOT, AND.","(D) NOR, NAND, XNOR.",A,-7.993690013885498,-4.609930038452148,-5.685797691345215,-7.30866813659668,B,False
"A single phase one pulse controlled circuit has a resistance R and counter emf E load 400 sin(314 t) as the source voltage. For a load counter emf of 200 V, the range of firing angle control is",(A) 30° to 150°.,(B) 30° to 180°.,(C) 60° to 120°.,(D) 60° to 180°.,A,-5.246399879455566,-3.533768892288208,-3.7328007221221924,-5.619429588317871,B,False
A box which tells the effect of inputs on control sub system is known as,(A) Data Box.,(B) Logical box.,(C) Decision box.,(D) State box.,C,-8.679405212402344,-7.787773609161377,-2.619429588317871,-5.73824405670166,C,True
Two infinite parallel metal plates are charged with equal surface charge density of the same polarity. The electric field in the gap between the plates is,(A) same as that produced by one plate.,(B) double the field produced by one plate.,(C) dependent on coordinates of field points.,(D) zero.,D,-2.7621893882751465,-2.1310195922851562,-5.715035915374756,-6.835903167724609,B,False
The resistance in the circuit of the moving coil of a dynamometer wattmeter should be,(A) Low.,(B) Very low.,(C) High.,(D) Almost zero.,C,-5.216993808746338,-3.776176929473877,-2.030184507369995,-3.3402605056762695,C,True
The following are the necessary requirements of an oscillator,(A) Amplitude stability,(B) Frequency stability,(C) Power stability,(D) Both A and B,D,-6.9684247970581055,-7.0279717445373535,-8.561980247497559,-1.1553096771240234,D,True
The normal voltage used in directional heating is,(A) 1.5 KV.,(B) 15 KV.,(C) 33 KV.,(D) 66 KV.,A,-7.7126336097717285,-3.3277158737182617,-4.091760158538818,-6.651483535766602,B,False
LC oscillators are used for produce a waveform with frequency ranging from,(A) 1MHz to 500 MHz,(B) 100 KHz to 500 MHz,(C) 1 KHz to 1 MHz,(D) 1MHz to 100 GHz,A,-7.246617794036865,-5.243284702301025,-1.5453006029129028,-7.30787992477417,C,False
A working diode must have,(A) High resistance when forward or reverse biased,"(B) Low resistance when forward biased, while high resistance when reverse bias","(C) High resistance when forward biased, while low resistance when reverse bias",(D) Low resistance when forward or reverse biased,B,-2.839796781539917,-3.764190435409546,-4.153356075286865,-5.709863185882568,A,False
What is the name of the fluorescent material that gives red colour fluorescence?,(A) Zinc silicate.,(B) Calcium silicate.,(C) Zinc sulphide.,(D) Magnesium silicate.,D,-6.841196060180664,-5.773877143859863,-1.2941983938217163,-6.150850296020508,C,False
How many bits are required to store one BCD digit ?,(A) 1,(B) 2,(C) 3,(D) 4,D,-6.652296543121338,-2.957702159881592,-3.3422937393188477,-7.026771545410156,B,False
Commutator in DC generator is used for,(A) collecting of current,(B) reduce losses,(C) increase efficiency,(D) convert AC armature current in to DC,D,-5.717381954193115,-4.525503158569336,-5.46754264831543,-3.090035915374756,D,True
1 F is theoretically equal to,(A) 1 ohm of resistance,(B) ratio of 1 V to 1 C,(C) ratio of 1 C to 1 V,(D) none of these,C,-5.121822357177734,-3.740244150161743,-2.5604472160339355,-3.8711681365966797,C,True
How many entries will be in the truth table of a 3 input NAND gate ?,(A) 3,(B) 6,(C) 8,(D) 9,C,-7.181190013885498,-2.9233365058898926,-2.1855714321136475,-5.808159351348877,C,True
In decimal number system what is MSD,(A) First digit from left to right,(B) First digit from right to left,(C) Middle digit,(D) Mean of all digits,A,-3.1356301307678223,-3.692580461502075,-2.5121893882751465,-7.0876336097717285,C,False
