Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
1,1,social-properties,1,antonym,1,Chao treats people kindly.,Is Chao friendly?,Yes,-2.173339366912842,-6.746664524078369,Yes,True
2,1,social-properties,1,antonym,1,Chao treats people kindly.,Is Chao hostile?,No,-4.027042388916016,-4.403696060180664,Yes,False
3,1,social-properties,1,antonym,2,Chao treats people coldly.,Is Chao friendly?,No,-3.0451626777648926,-3.4283041954040527,Yes,False
4,1,social-properties,1,antonym,2,Chao treats people coldly.,Is Chao hostile?,Yes,-3.4351742267608643,-5.8729472160339355,Yes,True
5,2,social-properties,2,antonym,1,Chao greeted Yan.,Is Chao friendly?,Yes,-2.4150543212890625,-5.464271545410156,Yes,True
6,2,social-properties,2,antonym,1,Chao greeted Yan.,Is Chao hostile?,No,-3.4667601585388184,-4.405309677124023,Yes,False
7,2,social-properties,2,antonym,2,Chao insulted Yan.,Is Chao friendly?,No,-2.658355712890625,-2.4675776958465576,No,True
8,2,social-properties,2,antonym,2,Chao insulted Yan.,Is Chao hostile?,Yes,-3.6384055614471436,-5.4988298416137695,Yes,True
9,3,social-properties,3,antonym,1,Chao enjoys meeting new people.,Is Chao friendly?,Yes,-2.666722059249878,-7.621822357177734,Yes,True
10,3,social-properties,3,antonym,1,Chao enjoys meeting new people.,Is Chao hostile?,No,-5.435997486114502,-5.311911582946777,No,True
11,3,social-properties,3,antonym,2,Chao avoids meeting new people.,Is Chao friendly?,No,-4.435797691345215,-5.9992899894714355,Yes,False
12,3,social-properties,3,antonym,2,Chao avoids meeting new people.,Is Chao hostile?,Yes,-5.404600143432617,-4.905517578125,No,False
13,4,social-properties,4,other,1,Chao gave Yan a gift.,Is Chao friendly?,Yes,-3.348830461502075,-4.113952159881592,Yes,True
14,4,social-properties,4,other,1,Chao gave Yan a gift.,Is Chao hostile?,No,-4.7154717445373535,-4.46720027923584,No,True
15,4,social-properties,4,other,2,Chao gave Yan a glare.,Is Chao friendly?,No,-2.788393497467041,-2.5978002548217773,No,True
16,4,social-properties,4,other,2,Chao gave Yan a glare.,Is Chao hostile?,Yes,-2.7466177940368652,-5.6854472160339355,Yes,True
17,5,social-properties,5,antonym,1,Chao is reliable.,Is Chao trustworthy?,Yes,-2.518345832824707,-4.63633394241333,Yes,True
18,5,social-properties,5,antonym,1,Chao is reliable.,Is Chao untrustworthy?,No,-3.1691136360168457,-4.029131889343262,Yes,False
19,5,social-properties,5,antonym,2,Chao is unreliable.,Is Chao trustworthy?,No,-3.5040502548217773,-2.4363276958465576,No,True
20,5,social-properties,5,antonym,2,Chao is unreliable.,Is Chao untrustworthy?,Yes,-2.8871893882751465,-4.775503158569336,Yes,True
21,6,social-properties,6,negation,1,Chao can be depended upon.,Is Chao trustworthy?,Yes,-2.9271180629730225,-3.801452159881592,Yes,True
22,6,social-properties,6,negation,1,Chao can be depended upon.,Is Chao untrustworthy?,No,-3.0040502548217773,-2.624340295791626,No,True
23,6,social-properties,6,negation,2,Chao cannot be depended upon.,Is Chao trustworthy?,No,-3.771185874938965,-2.956993818283081,No,True
