question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
The best type of laser with which to do spectroscopy over a range of visible wavelengths is,(A) a dye laser,(B) a helium-neon laser,(C) an excimer laser,(D) a ruby laser,A,A,True,20.0,0,-2.3585829734802246,-3.295091152191162,-3.108069658279419,-3.046031951904297,0.44019552071889256,-0.15711617072423278,0.2896897355715433,0.44168070554733285,-2.798778494199117,-3.1379749814669293,-3.3977593938509623,-3.4877126574516297,A,D,True,False
"At the present time, the temperature of the universe (i.e., the microwave radiation background) is about 3 K. When the temperature was 12 K, typical objects in the universe, such as galaxies, were",(A) one-quarter as distant as they are today,(B) one-half as distant as they are today,(C) separated by about the same distances as they are today,(D) two times as distant as they are today,A,A,True,20.0,0,-2.817580461502075,-3.192580461502075,-3.002105712890625,-2.8813138008117676,-0.018801967302958023,-0.05460548003514587,0.39565368096033726,0.6063988566398621,-2.798778494199117,-3.1379749814669293,-3.3977593938509623,-3.4877126574516297,A,D,True,False
The best type of laser with which to do spectroscopy over a range of visible wavelengths is,(A) a dye laser,(B) a helium-neon laser,(C) an excimer laser,(D) a ruby laser,A,A,True,20.0,0,-2.3585829734802246,-3.295091152191162,-3.108069658279419,-3.046031951904297,0.44019552071889256,-0.15711617072423278,0.2896897355715433,0.44168070554733285,-2.798778494199117,-3.1379749814669293,-3.3977593938509623,-3.4877126574516297,A,D,True,False
"Protons used in cancer therapy are typically accelerated to about 0.6c. How much work must be done on a particle of mass m in order for it to reach this speed, assuming it starts at rest?",(A) 0.25mc^2,(B) 0.60mc^2,(C) 0.67mc^2,(D) 1.25mc^2,A,A,True,20.0,0,-2.466993808746338,-2.466993808746338,-3.6538503170013428,-3.8425426483154297,0.3317846854527793,0.6709811727205914,-0.2560909231503805,-0.35482999086379996,-2.798778494199117,-3.1379749814669293,-3.3977593938509623,-3.4877126574516297,A,B,True,False
"The surface of the Sun has a temperature close to 6,000 K and it emits a blackbody (Planck) spectrum that reaches a maximum near 500 nm. For a body with a surface temperature close to 300 K, at what wavelength would the thermal spectrum reach a maximum?",(A) 10:00 PM,(B) 100 Pm,(C) 10 mm,(D) 100 mm,A,A,True,20.0,0,-2.948715925216675,-3.323715925216675,-3.384216070175171,-3.199233055114746,-0.14993743101755763,-0.18574094374974548,0.013543323675791363,0.28847960233688363,-2.798778494199117,-3.1379749814669293,-3.3977593938509623,-3.4877126574516297,A,D,True,False
"Protons used in cancer therapy are typically accelerated to about 0.6c . How much work must be done on a particle of mass m in order for it to reach this speed, assuming it starts at rest?",(A) 0.25mc^2,(B) 0.60mc^2,(C) 0.67mc^2,(D) 1.25mc^2,A,A,True,20.0,1,-2.3884055614471436,-2.5134055614471436,-3.762397289276123,-3.826500654220581,0.4260914882024127,0.6621413787206012,-0.38638832569122306,-0.35838513374328596,-2.8144970496495563,-3.1755469401677447,-3.3760089635849,-3.468115520477295,A,B,True,False
"A nonrelativistic particle with a charge twice that of an electron moves through a uniform magnetic field. The field has a strength of π/4 tesla and is perpendicular to the velocity of the particle. What is the particle’s mass if it has a cyclotron frequency of 1,600 hertz?",(A) 2.5 * 10^-23 kg,(B) 1.2 * 10^-22 kg,(C) 3.3 * 10^-22 kg,(D) 5.0 * 10^-21 kg,A,A,True,20.0,1,-2.684695243835449,-3.122195243835449,-3.495379686355591,-3.6848649978637695,0.12980180581410705,0.05335169633229553,-0.11937072277069083,-0.21674947738647443,-2.8144970496495563,-3.1755469401677447,-3.3760089635849,-3.468115520477295,A,A,True,True
"Two simple pendulums A and B consist of identical masses suspended from strings of length L_A and L_B, respectively. The two pendulums oscillate in equal gravitational fields. If the period of pendulum B is twice the period of pendulum A, which of the following is true of the lengths of the two pendulums?",(A) L_B = 4L_A,(B) L_B = 2L_A,(C) L_B = L_A,(D) L_B = 1/2 L_A,A,B,False,20.0,1,-3.248188018798828,-2.9973649978637695,-3.9961681365966797,-3.247814893722534,-0.43369096914927185,0.17818194230397522,-0.6201591730117797,0.22030062675476092,-2.8144970496495563,-3.1755469401677447,-3.3760089635849,-3.468115520477295,B,D,False,False
Electromagnetic radiation provides a means to probe aspects of the physical universe. Which of the following statements regarding radiation spectra is NOT correct?,"(A) Lines in the infrared, visible, and ultraviolet regions of the spectrum reveal primarily the nuclear structure of the sample.",(B) The wavelengths identified in an absorption spectrum of an element are among those in its emission spectrum.,(C) Absorption spectra can be used to determine which elements are present in distant stars.,(D) Spectral analysis can be used to identify the composition of galactic dust.,A,D,False,20.0,1,-2.7547476291656494,-2.997753858566284,-3.1177358627319336,-2.4998373985290527,0.05974942048390686,0.17779308160146057,0.2582731008529664,0.9682781219482424,-2.8144970496495563,-3.1755469401677447,-3.3760089635849,-3.468115520477295,D,D,False,False
"One end of a horizontal, massless spring is attached to a wall. A mass of 0.30 kg is attached to the other end of the spring and rests on a table. The mass is displaced 0.030 m from its equilibrium position and released. It has a speed of 0.040 m/s as it passes through its equilibrium position. In the absence of friction, what is the total mechanical energy of the system?",(A) 0.24 mJ,(B) 0.38 mJ,(C) 0.48 mJ,(D) 0.75 mJ,A,A,True,20.0,1,-2.543935775756836,-3.106435775756836,-3.7301011085510254,-3.7944376468658447,0.27056127389272033,0.06911116441090881,-0.3540921449661254,-0.3263221263885496,-2.8144970496495563,-3.1755469401677447,-3.3760089635849,-3.468115520477295,A,A,True,True
"The emission spectrum of the doubly ionized lithium atom Li++ (Z = 3, A = 7) is identical to that of a hydrogen atom in which all the wavelengths are",(A) decreased by a factor of 9,(B) decreased by a factor of 49,(C) decreased by a factor of 81,(D) increased by a factor of 9,A,A,True,20.0,2,-2.6825826168060303,-3.2447662353515625,-3.4940714836120605,-3.433159112930298,0.10502023299535113,-0.12418239911397277,-0.11498736143112165,0.01860222816467294,-2.7876028498013814,-3.1205838362375897,-3.379084122180939,-3.451761341094971,A,A,True,True
"The energy required to remove both electrons from the helium atom in its ground state is 79.0 eV. How much energy is required to ionize helium (i.e., to remove one electron)?",(A) 24.6 eV,(B) 39.5 eV,(C) 51.8 eV,(D) 54.4 eV,A,C,False,20.0,2,-3.3100242614746094,-3.3720145225524902,-3.3084216117858887,-3.560797929763794,-0.522421411673228,-0.2514306863149005,0.07066251039505023,-0.10903658866882315,-2.7876028498013814,-3.1205838362375897,-3.379084122180939,-3.451761341094971,C,C,False,False
"The emission spectrum of the doubly ionized lithium atom Li++ (Z = 3, A = 7) is identical to that of a hydrogen atom in which all the wavelengths are",(A) decreased by a factor of 9,(B) decreased by a factor of 49,(C) decreased by a factor of 81,(D) increased by a factor of 9,A,A,True,20.0,2,-2.6825826168060303,-3.2447662353515625,-3.4940714836120605,-3.433159112930298,0.10502023299535113,-0.12418239911397277,-0.11498736143112165,0.01860222816467294,-2.7876028498013814,-3.1205838362375897,-3.379084122180939,-3.451761341094971,A,A,True,True
A single-electron atom has the electron in the l = 2 state. The number of allowed values of the quantum number m_l is,(A) 5,(B) 4,(C) 3,(D) 2,A,A,True,20.0,2,-2.449897289276123,-3.5121893882751465,-3.635932207107544,-3.8250925540924072,0.33770556052525835,-0.39160555203755676,-0.25684808492660505,-0.37333121299743643,-2.7876028498013814,-3.1205838362375897,-3.379084122180939,-3.451761341094971,A,A,True,True
