question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
The Barkhausen criterion for an oscillator,(A) Loop gain should be unity,(B) Loop gain should be less than unity,(C) The phase of a feedback signal with respect to input should be 0° or 360°,(D) Both A and C,D,-8.882617950439453,-9.623071670532227,-5.561832904815674,-0.11766016483306885,D,True
Potentiometer method of DC voltage measurement is more accurate than direct measurement using a voltmeter because,(A) It loads the circuit moderately.,(B) It loads the circuit to maximum extent.,(C) It uses centre zero galvanometer instead of voltmeter.,(D) It does not load the circuit at all.,D,-10.039254188537598,-9.999195098876953,-10.119429588317871,-1.117154598236084,D,True
Which of these sets of logic gates are designated as universal gates?,"(A) NOR, NAND.","(B) XOR, NOR, NAND.","(C) OR, NOT, AND.","(D) NOR, NAND, XNOR.",A,-9.165647506713867,-1.1327909231185913,-9.37349796295166,-2.390597105026245,B,False
"A single phase one pulse controlled circuit has a resistance R and counter emf E load 400 sin(314 t) as the source voltage. For a load counter emf of 200 V, the range of firing angle control is",(A) 30° to 150°.,(B) 30° to 180°.,(C) 60° to 120°.,(D) 60° to 180°.,A,-5.96720027923584,-1.5468692779541016,-6.7807464599609375,-1.421868920326233,D,False
A box which tells the effect of inputs on control sub system is known as,(A) Data Box.,(B) Logical box.,(C) Decision box.,(D) State box.,C,-8.431929588317871,-8.437331199645996,-1.2265372276306152,-0.5976530313491821,D,False
Two infinite parallel metal plates are charged with equal surface charge density of the same polarity. The electric field in the gap between the plates is,(A) same as that produced by one plate.,(B) double the field produced by one plate.,(C) dependent on coordinates of field points.,(D) zero.,D,-6.773877143859863,-0.39061403274536133,-8.99752426147461,-8.249244689941406,B,False
The resistance in the circuit of the moving coil of a dynamometer wattmeter should be,(A) Low.,(B) Very low.,(C) High.,(D) Almost zero.,C,-8.057266235351562,-2.249998092651367,-9.685900688171387,-1.4296728372573853,D,False
The following are the necessary requirements of an oscillator,(A) Amplitude stability,(B) Frequency stability,(C) Power stability,(D) Both A and B,D,-10.223786354064941,-11.2999906539917,-11.983965873718262,-0.0971527099609375,D,True
The normal voltage used in directional heating is,(A) 1.5 KV.,(B) 15 KV.,(C) 33 KV.,(D) 66 KV.,A,-2.593681812286377,-1.7890613079071045,-1.9140613079071045,-4.28123664855957,B,False
LC oscillators are used for produce a waveform with frequency ranging from,(A) 1MHz to 500 MHz,(B) 100 KHz to 500 MHz,(C) 1 KHz to 1 MHz,(D) 1MHz to 100 GHz,A,-8.409526824951172,-0.1669849157333374,-9.869071006774902,-10.557266235351562,B,False
A working diode must have,(A) High resistance when forward or reverse biased,"(B) Low resistance when forward biased, while high resistance when reverse bias","(C) High resistance when forward biased, while low resistance when reverse bias",(D) Low resistance when forward or reverse biased,B,-8.741905212402344,-0.7538946866989136,-3.874925136566162,-9.061088562011719,B,True
What is the name of the fluorescent material that gives red colour fluorescence?,(A) Zinc silicate.,(B) Calcium silicate.,(C) Zinc sulphide.,(D) Magnesium silicate.,D,-11.837087631225586,-12.6124906539917,-0.6445260047912598,-11.915647506713867,C,False
How many bits are required to store one BCD digit ?,(A) 1,(B) 2,(C) 3,(D) 4,D,-7.4027605056762695,-1.328123688697815,-3.578097105026245,-2.2656195163726807,B,False
Commutator in DC generator is used for,(A) collecting of current,(B) reduce losses,(C) increase efficiency,(D) convert AC armature current in to DC,D,-9.668190956115723,-4.312492847442627,-7.7492899894714355,-0.8124982118606567,D,True
1 F is theoretically equal to,(A) 1 ohm of resistance,(B) ratio of 1 V to 1 C,(C) ratio of 1 C to 1 V,(D) none of these,C,-10.56782054901123,-7.093512058258057,-0.017938852310180664,-7.9682464599609375,C,True
How many entries will be in the truth table of a 3 input NAND gate ?,(A) 3,(B) 6,(C) 8,(D) 9,C,-8.305353164672852,-3.5467965602874756,-0.6679575443267822,-2.6718709468841553,C,True
In decimal number system what is MSD,(A) First digit from left to right,(B) First digit from right to left,(C) Middle digit,(D) Mean of all digits,A,-8.266790390014648,-8.247673988342285,-0.03979384899139404,-10.742853164672852,C,False
"In Digital Logic Designs, GAL is abbreviated as",(A) General Advance Logic,(B) General Array Logic,(C) Generic Advance Logic,(D) Generic Array Logic,D,-9.598560333251953,-1.0624452829360962,-11.177743911743164,-0.9414000511169434,D,True
