question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",(A) 10%,(B) 20%,(C) 40%,(D) 80%,C,-2.9410481452941895,-3.317469596862793,-3.1051743030548096,-2.5737385749816895,D,False
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,(A) About $300,(B) About $3k,(C) About $8k,(D) About $15k,B,-2.9908370971679688,-3.4953486919403076,-3.1876866817474365,-3.1716387271881104,A,False
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",(A) 52%,(B) 62%,(C) 72%,(D) 82%,C,-2.69954252243042,-2.99889874458313,-2.9813482761383057,-2.6215834617614746,D,False
Which of the following countries generated the most total energy from solar sources in 2019?,(A) China,(B) United States,(C) Germany,(D) Japan,A,-3.22637677192688,-3.6089181900024414,-4.046176910400391,-4.089385986328125,A,True
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",(A) by 5 fold,(B) by 10 fold,(C) by 15 fold,(D) by 20 fold,C,-2.850508451461792,-3.4868085384368896,-3.4253411293029785,-3.349531650543213,A,False
What is the biggest cause of death in children under five years old (as of 2017)?,(A) Lower respiratory infections,(B) Preterm birth complications,(C) Diarrheal diseases,(D) Malaria,A,-2.845123767852783,-3.825695037841797,-2.937016010284424,-2.868374824523926,A,True
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",(A) 10%,(B) 20%,(C) 30%,(D) 40%,C,-2.8111085891723633,-3.092453718185425,-3.146310329437256,-2.5161654949188232,D,False
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,(A) 29%,(B) 49%,(C) 69%,(D) 89%,C,-2.550231695175171,-2.934255838394165,-3.1568374633789062,-2.829979419708252,A,False
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",(A) 18%,(B) 38%,(C) 58%,(D) 78%,C,-3.0326902866363525,-3.045755386352539,-2.7726612091064453,-2.5848073959350586,D,False
"As of 2017, what fraction of the population in India used the internet in the past three months?",(A) 11%,(B) 26%,(C) 41%,(D) 56%,B,-3.1148018836975098,-3.037055253982544,-3.033442258834839,-2.428128719329834,D,False
