task,QID,AnsRefIDs,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,-3.5949902534484863,-3.2902634143829346,No,False
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,-4.954290390014648,-4.039254665374756,No,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,-2.738243818283081,-4.114618301391602,Yes,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,-6.121822357177734,-3.38909912109375,No,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,-1.6860734224319458,-2.822103261947632,Yes,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,-4.359930038452148,-0.8483855128288269,No,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,-1.462288737297058,-3.663905382156372,Yes,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,-4.929893970489502,-0.8626031279563904,No,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,-3.701690435409546,-3.5161800384521484,No,False
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,-4.956623077392578,-4.024740695953369,No,True
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,-1.9797747135162354,-3.929893970489502,Yes,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,-3.4724349975585938,-1.5356541872024536,No,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,-2.4294052124023438,-3.6838998794555664,Yes,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,-3.2734034061431885,-1.1443907022476196,No,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,-1.4692823886871338,-3.851367712020874,Yes,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,-3.110413074493408,-1.1644959449768066,No,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,-1.9797747135162354,-3.929893970489502,Yes,True
qa1,3,[1],John moved to the bathroom.,Is John in the garden?,No,-4.68287992477417,-0.8020728230476379,No,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,-2.0956079959869385,-3.092773199081421,Yes,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the hallway?,No,-4.864618301391602,-1.1798938512802124,No,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the hallway?,Yes,-2.6108365058898926,-2.678332567214966,Yes,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the bedroom?,No,-4.194023609161377,-1.6451661586761475,No,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the bathroom?,Yes,-2.6815714836120605,-4.497524261474609,Yes,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the hallway?,No,-6.05787992477417,-4.560997486114502,No,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bathroom?,Yes,-2.001499652862549,-4.010708332061768,Yes,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bedroom?,No,-3.383004665374756,-1.0690237283706665,No,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-3.4736998081207275,-2.7163543701171875,No,False
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the hallway?,No,-3.4241890907287598,-3.240832567214966,No,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the garden?,Yes,-1.9692823886871338,-2.447479724884033,Yes,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the bathroom?,No,-2.883004665374756,-0.9369783401489258,No,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the garden?,Yes,-2.2339658737182617,-2.42499041557312,Yes,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the bedroom?,No,-3.9238290786743164,-0.6716635227203369,No,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the hallway?,Yes,-3.427744150161743,-3.7463998794555664,Yes,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the kitchen?,No,-3.065777063369751,-1.951690435409546,No,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-3.463003158569336,-4.403696060180664,Yes,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the office?,No,-4.131523609161377,-3.7661800384521484,No,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-3.463003158569336,-4.403696060180664,Yes,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the kitchen?,No,-3.6904196739196777,-2.5085885524749756,No,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the garden?,Yes,-2.9334216117858887,-4.311254501342773,Yes,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the hallway?,No,-3.545199155807495,-1.8588635921478271,No,True
qa1,15,[11],John journeyed to the garden.,Is John in the garden?,Yes,-3.597058057785034,-3.3484976291656494,No,False
