task,QID,AnsRefIDs,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the hallway?,Yes,-3.742393970489502,-10.811833381652832,Yes,True
qa1,15,[13],Sandra went to the hallway.,Is Sandra in the bathroom?,No,-11.184514999389648,-7.062119960784912,No,True
qa1,6,[1],John travelled to the kitchen.,Is John in the kitchen?,Yes,-3.546363592147827,-14.249934196472168,Yes,True
qa1,6,[1],John travelled to the kitchen.,Is John in the hallway?,No,-10.686744689941406,-5.624738693237305,No,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the kitchen?,Yes,-1.2481881380081177,-11.43722152709961,Yes,True
qa1,6,[2],Sandra moved to the kitchen.,Is Sandra in the garden?,No,-9.187143325805664,-3.7811970710754395,No,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bathroom?,Yes,-1.8184864521026611,-11.749619483947754,Yes,True
qa1,6,[4],Sandra went to the bathroom.,Is Sandra in the bedroom?,No,-8.87451171875,-3.2967679500579834,No,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the office?,Yes,-2.342684507369995,-9.687409400939941,Yes,True
qa1,6,[4],Sandra travelled to the office.,Is Sandra in the hallway?,No,-11.561643600463867,-6.937320709228516,No,True
qa1,15,[11],John moved to the bathroom.,Is John in the bathroom?,Yes,-3.171295642852783,-14.249876976013184,Yes,True
qa1,15,[11],John moved to the bathroom.,Is John in the office?,No,-8.186833381652832,-4.281105995178223,No,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the bathroom?,Yes,-2.466632127761841,-12.874373435974121,Yes,True
qa1,15,[11],Sandra went back to the bathroom.,Is Sandra in the kitchen?,No,-8.687143325805664,-4.406200408935547,No,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the bathroom?,Yes,-2.138784646987915,-12.311643600463867,Yes,True
qa1,12,[10],Mary went to the bathroom.,Is Mary in the kitchen?,No,-10.061911582946777,-4.406167984008789,No,True
qa1,3,[1],John moved to the bathroom.,Is John in the bathroom?,Yes,-3.171295642852783,-14.249876976013184,Yes,True
qa1,3,[1],John moved to the bathroom.,Is John in the garden?,No,-10.561980247497559,-5.624876499176025,No,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,-0.1374311000108719,-8.811530113220215,Yes,True
qa1,3,[2],Mary moved to the bedroom.,Is Mary in the hallway?,No,-11.561980247497559,-3.4061508178710938,No,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the hallway?,Yes,-0.7604584097862244,-9.812185287475586,Yes,True
qa1,9,[7],Mary moved to the hallway.,Is Mary in the bedroom?,No,-8.12476921081543,-1.7264846563339233,No,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the bathroom?,Yes,-1.4285967350006104,-11.812254905700684,Yes,True
qa1,3,[2],Sandra travelled to the bathroom.,Is Sandra in the hallway?,No,-12.12219524383545,-4.78004264831543,No,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bathroom?,Yes,-2.248297929763794,-12.561744689941406,Yes,True
qa1,15,[13],Mary went back to the bathroom.,Is Mary in the bedroom?,No,-8.874796867370605,-3.9062087535858154,No,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-4.248754501342773,-8.624796867370605,Yes,True
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the hallway?,No,-10.624446868896484,-6.437368869781494,No,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the garden?,Yes,-2.2468223571777344,-10.937095642089844,Yes,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the bathroom?,No,-9.249664306640625,-4.406200408935547,No,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the garden?,Yes,-0.5222763419151306,-9.874876976013184,Yes,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the bedroom?,No,-7.21861457824707,-1.710909366607666,No,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the hallway?,Yes,-2.0438425540924072,-13.061980247497559,Yes,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the kitchen?,No,-9.312185287475586,-5.874948501586914,No,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-4.528356075286865,-11.312095642089844,Yes,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the office?,No,-10.808158874511719,-8.874030113220215,No,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-4.528356075286865,-11.312095642089844,Yes,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the kitchen?,No,-11.061833381652832,-7.062384128570557,No,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the garden?,Yes,-3.529600143432617,-12.562383651733398,Yes,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the hallway?,No,-10.81222152709961,-5.624929904937744,No,True
qa1,15,[11],John journeyed to the garden.,Is John in the garden?,Yes,-4.404600143432617,-11.687368392944336,Yes,True
