question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"If the price of one good (A) increases and the quantity demanded of another good (B) increases, the two goods are",(A) substitute goods.,(B) complement goods.,(C) inferior goods.,(D) normal goods.,A,A,True,20.0,0,-3.8123416900634766,-6.874884128570557,-10.869766235351562,-4.624929904937744,2.721092623141077,-1.5759416934516697,-4.962006589604749,1.6363151296973228,-6.533434313204554,-5.298942435118887,-5.907759645746814,-6.261245034635067,A,A,True,True
"When a perfectly competitive labor market is in equilibrium,",(A) everyone who wants to work has the opportunity to do so,(B) individual firms face downward sloping labor demand curves,(C) unemployment can reach as high as 10-15 percent,(D) individual firms face upward sloping labor demand curves,A,A,True,20.0,0,-0.8202745914459229,-3.8905274868011475,-8.561588287353516,-8.936643600463867,5.713159721758631,1.4084149483177395,-2.653828641606702,-2.6753985658288,-6.533434313204554,-5.298942435118887,-5.907759645746814,-6.261245034635067,A,A,True,True
A price ceiling is characterized by,(A) a price set below the current (or equilibrium) market price of the good.,(B) a price set above the current (or equilibrium) market price of the good.,(C) a shift of the demand curve (function).,(D) a shift of the supply curve.,A,B,False,20.0,0,-6.29918909072876,-0.1337674856185913,-10.869766235351562,-11.240832328796387,0.23424522247579382,5.165174949500296,-4.962006589604749,-4.97958729416132,-6.533434313204554,-5.298942435118887,-5.907759645746814,-6.261245034635067,B,B,False,False
A demand curve slopes downward for an individual as the result of,(A) diminishing marginal utility,(B) diminishing marginal returns,(C) the Fisher effect,(D) diminishing returns to scale,A,A,True,20.0,0,-0.04851889982819557,-9.436254501342773,-10.99592113494873,-11.244071006774902,6.484915413376358,-4.1373120662238865,-5.088161489201917,-4.982825972139835,-6.533434313204554,-5.298942435118887,-5.907759645746814,-6.261245034635067,A,A,True,True
Which of the following is a characteristic of monopoly?,(A) A single firm in the industry.,(B) Price equal to marginal revenue.,(C) Perfectly elastic demand curve.,(D) Weak barriers to entry.,A,A,True,20.0,0,-0.30854856967926025,-9.624290466308594,-10.49752426147461,-10.373967170715332,6.224885743525293,-4.325348031189707,-4.589764615727796,-4.112722136080265,-6.533434313204554,-5.298942435118887,-5.907759645746814,-6.261245034635067,A,A,True,True
Which of the following is true?,(A) Marginal Social Costs = Private Marginal Costs + Negative Externality.,(B) Marginal Social Costs = Private Marginal Costs + Subsidy.,(C) Marginal Social Benefits = Private Marginal Benefits + Tax.,(D) Tax = Positive Externality.,A,A,True,20.0,0,-0.5156099796295166,-8.999373435974121,-9.997815132141113,-9.812143325805664,6.017824333575037,-3.700431000855234,-4.0900554863942995,-3.550898291170597,-6.533434313204554,-5.298942435118887,-5.907759645746814,-6.261245034635067,A,A,True,True
Suppose the price of beef rises by 10 percent and the quantity of beef demanded falls by 20 percent. We can conclude that,(A) demand for beef is price elastic and consumer spending on beef is falling.,(B) demand for beef is price elastic and consumer spending on beef is rising.,(C) demand for beef is price inelastic and consumer spending on beef is falling.,(D) demand for beef is price inelastic and consumer spending on beef is rising.,A,A,True,20.0,0,-0.6288634538650513,-6.0624518394470215,-4.499978542327881,-7.874569416046143,5.904570859339502,-0.7635094043281345,1.407781103418933,-1.6133243814110756,-6.533434313204554,-5.298942435118887,-5.907759645746814,-6.261245034635067,A,A,True,True
"If total product of labor is rising at an increasing rate,",(A) marginal product of labor is rising.,(B) marginal product of labor is at its minimum.,(C) marginal product of labor is at its maximum.,(D) marginal cost is rising.,A,A,True,20.0,0,-0.46666157245635986,-9.49849796295166,-8.999290466308594,-10.43486499786377,6.066772740748194,-4.199555527832773,-3.09153082056178,-4.1736199632287025,-6.533434313204554,-5.298942435118887,-5.907759645746814,-6.261245034635067,A,A,True,True
The downward-sloping demand curve is partially explained by which of the following?,(A) Substitution effects and income effects,(B) The law of increasing marginal costs,(C) The principle of comparative advantage,(D) The law of diminishing marginal returns to production,A,A,True,20.0,0,-0.2177513837814331,-9.810315132141113,-10.49719524383545,-8.249541282653809,6.3156829294231205,-4.511372697022226,-4.589435598088635,-1.9882962480187416,-6.533434313204554,-5.298942435118887,-5.907759645746814,-6.261245034635067,A,A,True,True
Which of the following is correct?,"(A) In the long run, all inputs are variable.","(B) In the short run, all inputs are variable.","(C) In the long run, supply is not able to adjust fully to changes in demand.","(D) In the short run, supply is able to adjust fully to changes in demand.",A,B,False,20.0,0,-7.963003158569336,-1.7890619039535522,-9.248674392700195,-5.343742370605469,-1.4295688453647823,3.5098805311653347,-3.3409147469533815,0.9175026640295982,-6.533434313204554,-5.298942435118887,-5.907759645746814,-6.261245034635067,B,B,False,False
A monopsonist is identified by one of the following:,(A) A wage payment lower than the marginal revenue product of labor.,(B) Employment level greater than that of a competitive labor market.,(C) A wage payment higher than that of a competitive labor market.,(D) A single seller of labor services.,A,D,False,20.0,0,-6.403850555419922,-2.765610933303833,-5.343605995178223,-0.39452850818634033,0.12958375778463171,2.533331501815054,0.5641536505685911,5.866716526448727,-6.533434313204554,-5.298942435118887,-5.907759645746814,-6.261245034635067,D,D,False,False
You are told that the income elasticity for DVDs is + 1.5. This means that,(A) a 10 percent increase in income produces a 15 percent increase in consumption of DVDs. DVDs are a normal luxury good.,(B) a 10 percent increase in income produces a 15 percent increase in consumption of DVDs. DVDs are an inferior good.,(C) a 10 percent increase in income produces a 15 percent decrease in consumption of DVDs. DVDs are an inferior good.,(D) a 10 percent increase in the price of DVDs produces a 15 percent decrease in consumption of DVDs. DVDs are a price elastic good.,A,A,True,20.0,0,-0.36712193489074707,-7.6867899894714355,-8.498400688171387,-9.996399879455566,6.1663123783138065,-2.3878475543525486,-2.590641042424573,-3.7351548448204994,-6.533434313204554,-5.298942435118887,-5.907759645746814,-6.261245034635067,A,A,True,True
Which of the following describes the theory behind the demand curve?,(A) Decreasing marginal utility as consumption rises.,(B) Increasing marginal cost as consumption rises.,(C) Decreasing marginal cost as consumption rises.,(D) Increasing total utility at an increasing rate as consumption rises.,A,A,True,20.0,1,-0.15130352973937988,-10.68486499786377,-10.496822357177734,-9.99849796295166,6.181604457424125,-5.5468602743413715,-4.1271029520365925,-3.4414656841092643,-6.332907987163505,-5.138004723522398,-6.369719405141142,-6.557032278842396,A,A,True,True
Which of the following tax systems is designed to redistribute income from the wealthy to the poor?,(A) A progressive tax system,(B) A regressive tax system,(C) A proportional tax system,(D) An excise tax system,A,A,True,20.0,1,-0.2675318717956543,-12.241385459899902,-13.665647506713867,-13.55074405670166,6.065376115367851,-7.103380736377504,-7.295928101572725,-6.993711777859264,-6.332907987163505,-5.138004723522398,-6.369719405141142,-6.557032278842396,A,A,True,True
Which of the following is not a characteristic of oligopoly?,(A) P = MC.,(B) Price-maker.,(C) Strong barriers to entry.,(D) Few firms.,A,A,True,20.0,1,-1.6406170129776,-3.8906071186065674,-9.118284225463867,-8.739618301391602,4.692290974185905,1.2473976049158306,-2.7485648203227253,-2.1825860225492058,-6.332907987163505,-5.138004723522398,-6.369719405141142,-6.557032278842396,A,A,True,True
A bilateral monopoly exists when,(A) a monopsony buys from a monopoly,(B) a monopoly sells to two different types of consumers,(C) a monopoly buys from a monopsony,(D) a monopolist sells two different types of goods,A,B,False,20.0,1,-9.169349670410156,-0.040503621101379395,-10.122815132141113,-9.373588562011719,-2.836441683246651,5.097501102421019,-3.7530957269999714,-2.816556283169323,-6.332907987163505,-5.138004723522398,-6.369719405141142,-6.557032278842396,B,B,False,False
Which of the following was not a landmark antitrust act?,(A) The Wagner Act,(B) The Sherman Act,(C) The Clayton Act,(D) The Robinson-Patman Act,A,A,True,20.0,1,-0.7695293426513672,-9.8624906539917,-10.725274085998535,-10.432266235351562,5.563378644512138,-4.724485930469301,-4.355554680857393,-3.8752339565091667,-6.332907987163505,-5.138004723522398,-6.369719405141142,-6.557032278842396,A,A,True,True
Suppose that there are only two goods: x and y. Which of the following is NOT correct?,(A) One can have comparative advantage in producing both goods.,(B) One can have both an absolute advantage and a comparative advantage in producing x.,(C) One can have absolute advantage and no comparative advantage in producing x.,(D) One can have comparative advantage and no absolute advantage in producing x.,A,C,False,20.0,1,-5.280561923980713,-6.093605995178223,-3.1562159061431885,-3.218719720840454,1.0523460631827923,-0.9556012716558246,3.2135034989979534,3.3383125580019417,-6.332907987163505,-5.138004723522398,-6.369719405141142,-6.557032278842396,C,D,False,False
The total utility from sardines is maximized when they are purchased until,(A) marginal utility is zero,(B) marginal benefit equals marginal cost,(C) consumer surplus is zero,(D) distributive efficiency is achieved,A,B,False,20.0,1,-5.90470027923584,-0.08104979991912842,-10.37252426147461,-11.43486499786377,0.4282077079276654,5.05695492360327,-4.0028048563334675,-4.877832719021374,-6.332907987163505,-5.138004723522398,-6.369719405141142,-6.557032278842396,B,B,False,False
Which of the following is a characteristic of monopolistic competition?,(A) P > MC.,(B) Efficiency.,(C) Mostly price competition.,(D) P =MR.,A,C,False,20.0,1,-11.309700965881348,-11.68366813659668,-0.04221999645233154,-11.123674392700195,-4.976792978717842,-6.545663413074282,6.32749940868881,-4.5666421138577995,-6.332907987163505,-5.138004723522398,-6.369719405141142,-6.557032278842396,C,C,False,False
Which of these situations is not an example of price discrimination?,"(A) Brent works nights, so he chooses to buy bread at 7 a.m. rather than at 7 p.m.","(B) Bob and Nancy each receive a ""$1 off"" coupon in the mail, but Bob redeems it while Nancy does not.","(C) Katie buys 12 Cokes for $3, and Josh buys one Coke at a time for $1.","(D) Velma likes to go to the movies at the lower afternoon matinee price, and Rosemary would rather pay more for the evening show.",A,C,False,20.0,1,-4.2809038162231445,-3.6406164169311523,-1.2031090259552002,-4.905805587768555,2.0520041709403607,1.4973883065912457,5.166610379185942,1.6512266910738411,-6.332907987163505,-5.138004723522398,-6.369719405141142,-6.557032278842396,C,C,False,False
