Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
1.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel heating the nail?,Yes,-4.871399879455566,-4.123673915863037,-9.34524917602539,-6.845249652862549,4.473849296569824,2.7215757369995117,Yes,True
2.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the wheel cooling the nail?,No,-6.8065714836120605,-5.560315132141113,-9.34524917602539,-6.845249652862549,2.53867769241333,1.2849345207214355,Yes,False
3.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel heating the nail?,No,-5.121822357177734,-4.373497486114502,-9.34524917602539,-6.845249652862549,4.223426818847656,2.471752166748047,Yes,False
4.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the wheel cooling the nail?,Yes,-6.589271545410156,-5.591350555419922,-9.34524917602539,-6.845249652862549,2.7559776306152344,1.253899097442627,Yes,True
6.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail heating the wheel?,No,-5.588983535766602,-3.5763959884643555,-9.34524917602539,-6.845249652862549,3.756265640258789,3.2688536643981934,Yes,False
8.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail heating the wheel?,Yes,-4.808421611785889,-3.8263959884643555,-9.34524917602539,-6.845249652862549,4.536827564239502,3.0188536643981934,Yes,True
9.0,1.0,physical-interactions,,variable_swap,1.0,The wheel and the nail are touching. Heat is flowing from the wheel to the nail.,Is the nail cooling the wheel?,Yes,-6.526771545410156,-4.029793739318848,-9.34524917602539,-6.845249652862549,2.8184776306152344,2.815455913543701,Yes,True
11.0,1.0,physical-interactions,,variable_swap,2.0,The wheel and the nail are touching. Heat is flowing from the nail to the wheel.,Is the nail cooling the wheel?,No,-5.87037992477417,-4.123071193695068,-9.34524917602539,-6.845249652862549,3.4748692512512207,2.7221784591674805,Yes,False
13.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel heating the nail?,Yes,-5.649740695953369,-4.529380798339844,-9.34524917602539,-6.845249652862549,3.6955084800720215,2.315868854522705,Yes,True
14.0,2.0,physical-interactions,,antonym,1.0,The wheel and the nail are touching. The wheel is much hotter than the nail.,Is the wheel cooling the nail?,No,-6.3690714836120605,-5.622195243835449,-9.34524917602539,-6.845249652862549,2.97617769241333,1.2230544090270996,Yes,False
15.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel heating the nail?,No,-5.650850296020508,-4.153696060180664,-9.34524917602539,-6.845249652862549,3.694398880004883,2.6915535926818848,Yes,False
16.0,2.0,physical-interactions,,antonym,2.0,The wheel and the nail are touching. The wheel is much colder than the nail.,Is the wheel cooling the nail?,Yes,-5.7447662353515625,-4.122815132141113,-9.34524917602539,-6.845249652862549,3.600482940673828,2.7224345207214355,Yes,True
