Type,Digits,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
Arithmetic,1_digit_addition,'',Is 8 plus 3 equal to 17?,No,20.0,0,-5.052118301391602,-6.207000732421875,1.134428352365891,-1.2705060705542568,-6.1865466537574925,-4.936494661867618,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 1 plus 6 equal to 5?,No,20.0,3,-5.5277605056762695,-3.410654306411743,0.617096801350514,1.5390592229863005,-6.144857307026784,-4.949713529398044,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 4?,No,20.0,4,-4.840035915374756,-4.267519474029541,1.3353987318774063,0.6596300959587094,-6.175434647252162,-4.92714956998825,No,True,True,False
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 6?,No,20.0,0,-5.495659351348877,-4.176452159881592,0.6908873024086155,0.7600425019860264,-6.1865466537574925,-4.936494661867618,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 4 equal to 4?,No,20.0,1,-4.060997486114502,-7.3065714836120605,2.0841897038122017,-2.3480482685069246,-6.145187189926704,-4.958523215105136,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 1 equal to 9?,No,20.0,2,-5.557582378387451,-5.295440196990967,0.6528809944788616,-0.3779430309931433,-6.210463372866313,-4.9174971659978235,No,True,True,False
Arithmetic,1_digit_addition,'',Is 4 plus 0 equal to 6?,No,20.0,0,-4.932582378387451,-5.357940196990967,1.2539642753700413,-0.4214455351233486,-6.1865466537574925,-4.936494661867618,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 6 plus 6 equal to 70?,No,20.0,3,-8.117853164672852,-2.7204296588897705,-1.972995857646068,2.229283870508273,-6.144857307026784,-4.949713529398044,No,True,False,True
Arithmetic,1_digit_addition,'',Is 3 plus 8 equal to 77?,No,20.0,0,-8.54195785522461,-3.6633756160736084,-2.355411201467117,1.2731190457940098,-6.1865466537574925,-4.936494661867618,No,True,False,True
Arithmetic,1_digit_addition,'',Is 8 plus 1 equal to 8?,No,20.0,2,-5.060315132141113,-6.930353164672852,1.1501482407251995,-2.012855998675028,-6.210463372866313,-4.9174971659978235,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 5 plus 7 equal to 76?,No,20.0,0,-8.179893493652344,-3.6369407176971436,-1.9933468398948513,1.2995539441704747,-6.1865466537574925,-4.936494661867618,No,True,False,True
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,20.0,0,-3.5141913890838623,-5.745659351348877,2.67235526467363,-0.8091646894812587,-6.1865466537574925,-4.936494661867618,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 89?,No,20.0,0,-8.677118301391602,-4.162773609161377,-2.490571647634109,0.7737210527062413,-6.1865466537574925,-4.936494661867618,No,True,False,True
Arithmetic,1_digit_addition,'',Is 5 plus 4 equal to 7?,No,20.0,4,-5.526771545410156,-3.6402158737182617,0.6486631018420059,1.2869336962699887,-6.175434647252162,-4.92714956998825,No,True,False,True
Arithmetic,1_digit_addition,'',Is 1 plus 4 equal to 8?,No,20.0,3,-4.401483535766602,-5.076153755187988,1.743373771260182,-0.12644022578994463,-6.144857307026784,-4.949713529398044,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,20.0,1,-7.335903167724609,-3.838512897491455,-1.1907159777979057,1.1200103176136809,-6.145187189926704,-4.958523215105136,No,True,False,True
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 57?,No,20.0,0,-8.986688613891602,-4.374610900878906,-2.800141960134109,0.561883760988712,-6.1865466537574925,-4.936494661867618,No,True,False,True
Arithmetic,1_digit_addition,'',Is 6 plus 0 equal to 1?,No,20.0,1,-6.401176929473877,-4.643345832824707,-0.2559897395471733,0.3151773822804289,-6.145187189926704,-4.958523215105136,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,20.0,1,-7.927118301391602,-3.172913074493408,-1.781931111464898,1.7856101406117277,-6.145187189926704,-4.958523215105136,No,True,False,True
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 4?,No,20.0,0,-4.15470027923584,-4.715035915374756,2.0318463745216526,0.22145874649286235,-6.1865466537574925,-4.936494661867618,Yes,False,True,False
Arithmetic,1_digit_addition,'',Is 7 plus 9 equal to 59?,No,20.0,0,-7.585903167724609,-4.691626071929932,-1.399356513967117,0.24486858993768656,-6.1865466537574925,-4.936494661867618,No,True,False,True
